Geography,Total
1000000US240010001002181,0
1000000US240010001002182,2
1000000US240010001002183,0
1000000US240010001002184,7
1000000US240010001002185,0
1000000US240010001002186,0
1000000US240010001002187,0
1000000US240010001002188,0
1000000US240010001002189,0
1000000US240010001002190,11
1000000US240010001002191,0
1000000US240010001002192,0
1000000US240010001002193,3
1000000US240010001002194,0
1000000US240010001002195,4
1000000US240010001002196,0
1000000US240010001002197,3
1000000US240010001002198,0
1000000US240010001002199,8
1000000US240010001002200,0
1000000US240010001002201,0
1000000US240010001002202,4
1000000US240010001002203,0
1000000US240010001002204,12
1000000US240010001002205,0
1000000US240010001002206,4
1000000US240010001002207,0
1000000US240010001002208,0
1000000US240010001002209,0
1000000US240010001002210,0
1000000US240010001002211,0
1000000US240010001002212,0
1000000US240010001002213,0
1000000US240010001002214,4
1000000US240010001002215,8
1000000US240010001002216,0
1000000US240010001002217,0
1000000US240010001002218,3
1000000US240010001002219,8
1000000US240010001002220,2
1000000US240010001002221,0
1000000US240010001002222,15
1000000US240010001002223,41
1000000US240010001002224,0
1000000US240010001002225,3
1000000US240010001002226,0
1000000US240010001002227,0
1000000US240010001002228,0
1000000US240010001002229,0
1000000US240010001002230,0
1000000US240010001002231,0
1000000US240010001002232,2
1000000US240010001002233,50
1000000US240010001002234,3
1000000US240010001002235,2
1000000US240010001002236,4
1000000US240010001002237,0
1000000US240010001002238,0
1000000US240010001002239,4
1000000US240010001002240,0
1000000US240010001002241,0
1000000US240010001002242,2
1000000US240010001002243,1
1000000US240010001002244,2
1000000US240010001002245,6
1000000US240010001002246,0
1000000US240010001002247,5
1000000US240010001002248,7
1000000US240010001002249,0
1000000US240010001002250,0
1000000US240010001002251,0
1000000US240010001002252,18
1000000US240010001002253,0
1000000US240010001002254,1
1000000US240010001002255,0
1000000US240010001002256,5
1000000US240010001002257,3
1000000US240010001002258,2
1000000US240010001002259,0
1000000US240010001002260,17
1000000US240010001002261,1
1000000US240010001002262,4
1000000US240010001002263,0
1000000US240010001002264,3
1000000US240010001002265,0
1000000US240010001002266,14
1000000US240010001002267,0
1000000US240010001002268,0
1000000US240010001002269,10
1000000US240010001002270,3
1000000US240010001002271,2
1000000US240010001002272,0
1000000US240010001002273,12
1000000US240010001002274,0
1000000US240010001002275,1
1000000US240010001002276,0
1000000US240010001002277,4
1000000US240010001002278,9
1000000US240010001002279,0
1000000US240010001002280,0
1000000US240010001002281,0
1000000US240010001002282,4
1000000US240010001002283,3
1000000US240010001002284,0
1000000US240010001002285,0
1000000US240010001002286,2
1000000US240010001002287,16
1000000US240010001002288,2
1000000US240010001002289,0
1000000US240010001002290,0
1000000US240010001002291,0
1000000US240010001002292,0
1000000US240010001002293,21
1000000US240010001002294,0
1000000US240010001002295,0
1000000US240010001002296,0
1000000US240010001002297,0
1000000US240010001002298,0
1000000US240010001002299,0
1000000US240010001002300,7
1000000US240010001002301,0
1000000US240010001002302,0
1000000US240010001002303,0
1000000US240010001002304,0
1000000US240010001002305,0
1000000US240010001002306,2
1000000US240010001002307,3
1000000US240010001002308,0
1000000US240010001002309,0
1000000US240010001002310,0
1000000US240010001002311,0
1000000US240010001002312,0
1000000US240010001002313,12
1000000US240010001002314,0
1000000US240010001002315,21
1000000US240010001002316,9
1000000US240010001002317,0
1000000US240010001002318,8
1000000US240010001002319,0
1000000US240010001002320,0
1000000US240010001002321,0
1000000US240010001002322,0
1000000US240010001002323,0
1000000US240010001002324,0
1000000US240010001002325,2
1000000US240010001002326,0
1000000US240010001002327,0
1000000US240010001002328,0
1000000US240010001002329,2
1000000US240010001002330,0
1000000US240010001002331,0
1000000US240010001002332,0
1000000US240010001002333,0
1000000US240010001002334,3
1000000US240010001002335,2
1000000US240010001002336,0
1000000US240010001002337,0
1000000US240010001002338,0
1000000US240010001002339,0
1000000US240010001002340,0
1000000US240010001002341,0
1000000US240010001002342,7
1000000US240010001002343,0
1000000US240010001002344,0
1000000US240010001002345,0
1000000US240010001002346,0
1000000US240010001002347,0
1000000US240010001002348,0
1000000US240010001002349,0
1000000US240010001002350,0
1000000US240010001002351,0
1000000US240010001002352,0
1000000US240010001002353,0
1000000US240010001002354,2
1000000US240010001002355,6
1000000US240010001002356,0
1000000US240010001002357,0
1000000US240010001002358,0
1000000US240010001002359,6
1000000US240010001002360,1
1000000US240010001002361,4
1000000US240010001002362,6
1000000US240010001002363,0
1000000US240010001002364,0
1000000US240010001002365,0
1000000US240010001002366,6
1000000US240010001002367,7
1000000US240010001002368,4
1000000US240010001002369,0
1000000US240010001002370,0
1000000US240010001002371,0
1000000US240010001002372,0
1000000US240010001002373,0
1000000US240010001002374,0
1000000US240010001002375,0
1000000US240010001002376,0
