Geography,Total
1000000US100010402022168,79
1000000US100010402022169,37
1000000US100010402022170,47
1000000US100010402022171,20
1000000US100010402022172,40
1000000US100010402022173,90
1000000US100010402022174,53
1000000US100010402022175,18
1000000US100010402022176,131
1000000US100010402022177,25
1000000US100010402022178,40
1000000US100010402022179,39
1000000US100010402022180,17
1000000US100010402022181,58
1000000US100010402022182,0
1000000US100010402022183,56
1000000US100010402022184,58
1000000US100010402022185,22
1000000US100010402022186,61
1000000US100010402022187,9
1000000US100010402022188,64
1000000US100010402022189,37
1000000US100010402022190,33
1000000US100010402022191,70
1000000US100010402022192,88
1000000US100010402022193,57
1000000US100010402022194,43
1000000US100010402022195,32
1000000US100010402022196,33
1000000US100010402022197,164
1000000US100010402022198,39
1000000US100010402022199,45
1000000US100010402022200,1
1000000US100010402022201,0
1000000US100010402022202,78
1000000US100010402022203,6
1000000US100010402022204,0
1000000US100010402022205,0
1000000US100010402022206,34
1000000US100010402022207,0
1000000US100010402022208,0
1000000US100010402022209,0
1000000US100010402022210,0
1000000US100010402022211,0
1000000US100010402022212,0
1000000US100010402022213,0
1000000US100010402022214,0
1000000US100010402022215,0
1000000US100010402022216,0
1000000US100010402022217,0
1000000US100010402022218,0
1000000US100010402022219,19
1000000US100010402022220,0
1000000US100010402022221,0
1000000US100010402022222,0
1000000US100010402022223,0
1000000US100010402022224,0
1000000US100010402022225,98
1000000US100010402022226,24
1000000US100010402022227,28
1000000US100010402022228,27
1000000US100010402022229,8
1000000US100010402022230,13
1000000US100010402022231,0
1000000US100010402022232,0
1000000US100010402022233,0
1000000US100010402022234,0
1000000US100010402022235,0
1000000US100010402022236,0
1000000US100010402022237,0
1000000US100010402022238,0
1000000US100010402022239,0
1000000US100010402022240,0
1000000US100010402022241,0
1000000US100010402022242,0
1000000US100010402022243,9
1000000US100010402022244,17
1000000US100010402022245,0
1000000US100010402022246,0
1000000US100010402022247,0
1000000US100010402022248,4
1000000US100010402022249,4
1000000US100010402022250,2
1000000US100010402022251,0
1000000US100010402022252,0
1000000US100010402022253,2
1000000US100010402022254,6
1000000US100010402022255,7
1000000US100010402022256,0
1000000US100010402022257,0
1000000US100010402022258,0
1000000US100010402022259,44
1000000US100010402022260,28
1000000US100010402022261,49
1000000US100010402022262,0
1000000US100010402022263,2
1000000US100010402031000,0
1000000US100010402031001,253
1000000US100010402031002,44
1000000US100010402031003,2
1000000US100010402031004,24
1000000US100010402031005,50
1000000US100010402031006,39
1000000US100010402031007,68
1000000US100010402031008,0
1000000US100010402031009,0
1000000US100010402031010,0
1000000US100010402031011,5
1000000US100010402031012,14
1000000US100010402031013,28
1000000US100010402031014,16
1000000US100010402031015,193
1000000US100010402031016,311
1000000US100010402031017,245
1000000US100010402031018,31
1000000US100010402031019,0
1000000US100010402031020,42
1000000US100010402031021,35
1000000US100010402031022,0
1000000US100010402031023,0
1000000US100010402031024,0
1000000US100010402031025,0
1000000US100010402031026,0
1000000US100010402031027,0
1000000US100010402031028,12
1000000US100010402031029,0
1000000US100010402031030,0
1000000US100010402031031,0
1000000US100010402031032,0
1000000US100010402031033,0
1000000US100010402031034,0
1000000US100010402031035,0
1000000US100010402031036,0
1000000US100010402031037,0
1000000US100010402031038,0
1000000US100010402031039,0
1000000US100010402031040,0
1000000US100010402031041,0
1000000US100010402031042,10
1000000US100010402031043,0
1000000US100010402031044,0
1000000US100010402031045,1
1000000US100010402031046,0
1000000US100010402031047,0
1000000US100010402031048,0
1000000US100010402031049,0
1000000US100010402031050,68
1000000US100010402031051,59
1000000US100010402031052,84
1000000US100010402031053,4
1000000US100010402031054,20
1000000US100010402031055,2
1000000US100010402031056,0
1000000US100010402031057,12
1000000US100010402031058,0
1000000US100010402031059,50
1000000US100010402031060,0
1000000US100010402031061,0
1000000US100010402031062,44
1000000US100010402031063,42
1000000US100010402031064,51
1000000US100010402031065,46
1000000US100010402031066,49
1000000US100010402031067,0
1000000US100010402031068,0
1000000US100010402031069,0
1000000US100010402031070,45
1000000US100010402031071,6
1000000US100010402031072,8
1000000US100010402031073,10
1000000US100010402031074,262
1000000US100010402031075,23
1000000US100010402031076,13
1000000US100010402031077,0
1000000US100010402031078,0
1000000US100010402031079,37
1000000US100010402031080,16
1000000US100010402031081,8
1000000US100010402031082,3
1000000US100010402031083,14
1000000US100010402031084,30
1000000US100010402031085,0
1000000US100010402031086,1
1000000US100010402031087,0
1000000US100010402031088,0
1000000US100010402031089,0
1000000US100010402031090,15
1000000US100010402032000,0
1000000US100010402032001,10
1000000US100010402032002,9
1000000US100010402032003,33
1000000US100010402032004,2
1000000US100010402032005,0
1000000US100010402032006,28
1000000US100010402032007,0
1000000US100010402032008,40
1000000US100010402032009,15
1000000US100010402032010,24
1000000US100010402032011,82
1000000US100010402032012,81
1000000US100010402032013,5
1000000US100010402032014,0
1000000US100010402032015,7
1000000US100010402032016,13
1000000US100010402032017,9
1000000US100010402032018,50
1000000US100010402032019,32
1000000US100010402032020,79
1000000US100010402032021,0
1000000US100010402032022,54
1000000US100010402032023,0
1000000US100010402032024,0
1000000US100010402032025,0
1000000US100010402032026,0
1000000US100010402032027,0
1000000US100010402032028,30
1000000US100010402032029,0
1000000US100010402032030,2
1000000US100010402032031,83
1000000US100010402032032,48
1000000US100010402032033,16
1000000US100010402032034,5
1000000US100010402032035,75
1000000US100010402032036,41
1000000US100010402032037,0
1000000US100010402032038,5
1000000US100010402032039,8
1000000US100010402032040,0
1000000US100010402032041,10
1000000US100010402032042,69
1000000US100010402032043,42
1000000US100010402032044,105
1000000US100010402032045,0
1000000US100010402032046,0
1000000US100010402032047,0
1000000US100010402032048,0
