Geography,Total
1000000US230010106002005,9
1000000US230010106002006,4
1000000US230010106002007,6
1000000US230010106002008,0
1000000US230010106002009,1
1000000US230010106002010,49
1000000US230010106002011,0
1000000US230010106002012,0
1000000US230010106002013,0
1000000US230010106002014,0
1000000US230010106002015,13
1000000US230010106002016,0
1000000US230010106002017,40
1000000US230010106002018,0
1000000US230010106002019,38
1000000US230010106002020,0
1000000US230010106002021,30
1000000US230010106002022,0
1000000US230010106002023,0
1000000US230010106002024,8
1000000US230010106002025,4
1000000US230010106002026,7
1000000US230010106002027,0
1000000US230010106002028,0
1000000US230010106002029,0
1000000US230010106002030,42
1000000US230010106002031,26
1000000US230010106002032,25
1000000US230010106002033,125
1000000US230010106002034,13
1000000US230010106002035,140
1000000US230010106002036,0
1000000US230010106002037,0
1000000US230010106002038,9
1000000US230010106002039,93
1000000US230010106002040,21
1000000US230010106002041,117
1000000US230010106002042,0
1000000US230010106002043,0
1000000US230010106002044,0
1000000US230010106002045,0
1000000US230010106002046,2
1000000US230010106002047,0
1000000US230010106002048,3
1000000US230010106002049,0
1000000US230010106002050,0
1000000US230010106002051,0
1000000US230010106002052,0
1000000US230010106002053,0
1000000US230010106002054,0
1000000US230010106002055,0
1000000US230010106002056,0
1000000US230010106002057,0
1000000US230010106002058,0
1000000US230010106002059,0
1000000US230010106002060,27
1000000US230010106002061,8
1000000US230010106002062,0
1000000US230010106002063,13
1000000US230010106002064,0
1000000US230010106002065,22
1000000US230010106002066,2
1000000US230010106002067,0
1000000US230010106002068,0
1000000US230010106002069,8
1000000US230010106002070,0
1000000US230010106002071,8
1000000US230010106002072,12
1000000US230010106002073,0
1000000US230010106002074,0
1000000US230010106002075,0
1000000US230010106002076,0
1000000US230010106002077,16
1000000US230010106002078,1
1000000US230010106002079,2
1000000US230010106002080,1
1000000US230010106002081,7
1000000US230010106002082,0
1000000US230010106002083,0
1000000US230010106002084,0
1000000US230010106002085,5
1000000US230010106002086,75
1000000US230010106002087,1
1000000US230010106002088,11
1000000US230010106002089,20
1000000US230010106002090,17
1000000US230010106002091,23
1000000US230010106002092,51
1000000US230010106002093,3
1000000US230010106002094,5
1000000US230010106002095,0
1000000US230010106002096,0
1000000US230010106002097,0
1000000US230010106002098,0
1000000US230010106002099,2
1000000US230010106002100,4
1000000US230010106002101,0
1000000US230010107001000,0
1000000US230010107001001,25
1000000US230010107001002,23
1000000US230010107001003,19
1000000US230010107001004,0
1000000US230010107001005,67
1000000US230010107001006,44
1000000US230010107001007,0
1000000US230010107001008,0
1000000US230010107001009,12
1000000US230010107001010,95
1000000US230010107001011,21
1000000US230010107001012,0
1000000US230010107001013,29
1000000US230010107001014,42
1000000US230010107001015,88
1000000US230010107001016,15
1000000US230010107001017,21
1000000US230010107001018,16
1000000US230010107001019,14
1000000US230010107001020,22
1000000US230010107001021,6
1000000US230010107001022,72
1000000US230010107001023,49
1000000US230010107001024,0
1000000US230010107001025,0
1000000US230010107001026,37
1000000US230010107001027,36
1000000US230010107002000,100
1000000US230010107002001,0
1000000US230010107002002,5
1000000US230010107002003,6
1000000US230010107002004,38
1000000US230010107002005,53
1000000US230010107002006,0
1000000US230010107002007,154
1000000US230010107002008,0
1000000US230010107002009,20
1000000US230010107002010,23
1000000US230010107002011,11
1000000US230010107002012,9
1000000US230010107002013,8
1000000US230010107002014,40
1000000US230010107002015,24
1000000US230010107002016,13
1000000US230010107002017,32
1000000US230010107002018,34
1000000US230010107002019,82
1000000US230010107002020,34
1000000US230010107002021,10
1000000US230010107002022,23
1000000US230010107002023,8
1000000US230010107002024,22
1000000US230010107002025,39
1000000US230010107002026,0
1000000US230010107002027,3
1000000US230010107002028,0
1000000US230010107002029,18
1000000US230010107002030,174
1000000US230010107002031,28
1000000US230010107002032,0
1000000US230010107002033,3
1000000US230010107002034,0
1000000US230010107002035,0
1000000US230010107002036,28
1000000US230010107002037,3
1000000US230010107002038,0
1000000US230010107002039,0
1000000US230010107002040,1
1000000US230010107002041,0
1000000US230010107002042,0
1000000US230010107002043,0
1000000US230010107002044,3
1000000US230010107002045,21
1000000US230010107002046,0
1000000US230010107002047,4
1000000US230010107002048,0
1000000US230010107002049,0
1000000US230010107002050,29
1000000US230010107002051,0
1000000US230010107002052,0
1000000US230010107002053,0
1000000US230010107002054,0
1000000US230010107002055,0
1000000US230010107002056,10
1000000US230010107002057,215
1000000US230010107002058,18
1000000US230010107002059,0
1000000US230010107002060,10
1000000US230010107002061,7
1000000US230010107002062,0
1000000US230010107002063,231
1000000US230010107002064,10
1000000US230010107002065,9
1000000US230010107002066,11
1000000US230010107002067,8
1000000US230010107002068,2
1000000US230010107002069,26
1000000US230010107002070,0
1000000US230010107002071,0
1000000US230010107002072,0
1000000US230010107002073,0
1000000US230010107002074,0
1000000US230010107002075,0
1000000US230010108001000,212
1000000US230010108001001,47
1000000US230010108001002,22
1000000US230010108001003,22
1000000US230010108001004,44
1000000US230010108001005,43
1000000US230010108001006,14
1000000US230010108001007,8
1000000US230010108001008,45
1000000US230010108001009,72
1000000US230010108001010,108
1000000US230010108001011,19
1000000US230010108001012,220
1000000US230010108001013,30
1000000US230010108001014,37
1000000US230010108001015,53
1000000US230010108001016,75
1000000US230010108001017,56
1000000US230010108001018,30
1000000US230010108001019,63
1000000US230010108001020,17
1000000US230010108001021,30
1000000US230010108001022,62
1000000US230010108002000,168
1000000US230010108002001,132
1000000US230010108002002,20
1000000US230010108002003,15
1000000US230010108002004,0
1000000US230010108002005,19
1000000US230010108002006,3
1000000US230010108002007,20
1000000US230010108002008,9
1000000US230010108002009,4
1000000US230010108002010,4
1000000US230010108002011,15
1000000US230010108002012,0
1000000US230010108002013,0
1000000US230010108002014,0
1000000US230010108002015,0
1000000US230010108002016,0
1000000US230010108002017,24
1000000US230010108002018,0
1000000US230010108002019,0
1000000US230010108002020,394
1000000US230010108002021,18
1000000US230010108002022,35
1000000US230010108002023,0
1000000US230010108002024,57
1000000US230010108002025,29
1000000US230010108002026,25
1000000US230010108002027,13
1000000US230010108002028,186
1000000US230010108002029,342
1000000US230010108002030,21
1000000US230010108002031,22
1000000US230010108002032,14
1000000US230010108002033,27
1000000US230010108002034,23
1000000US230010108002035,0
1000000US230010108002036,0
1000000US230010108002037,70
1000000US230010108002038,9
1000000US230010108002039,19
1000000US230010108002040,18
1000000US230010108002041,8
1000000US230010108002042,5
1000000US230010108002043,5
1000000US230010108002044,0
1000000US230010108002045,2
1000000US230010108002046,13
1000000US230010108002047,5
1000000US230010201001000,51
1000000US230010201001001,16
1000000US230010201001002,0
1000000US230010201001003,1
1000000US230010201001004,111
1000000US230010201001005,0
1000000US230010201001006,17
1000000US230010201001007,79
1000000US230010201001008,36
1000000US230010201001009,0
1000000US230010201001010,0
1000000US230010201001011,1
1000000US230010201001012,4
1000000US230010201001013,0
1000000US230010201001014,6
1000000US230010201001015,0
1000000US230010201001016,0
1000000US230010201001017,0
1000000US230010201001018,21
1000000US230010201001019,48
1000000US230010201001020,9
1000000US230010201001021,0
1000000US230010201001022,0
1000000US230010201001023,43
1000000US230010201001024,0
1000000US230010201001025,27
1000000US230010201001026,79
1000000US230010201001027,166
1000000US230010201001028,132
1000000US230010201001029,0
1000000US230010201001030,44
1000000US230010201001031,54
1000000US230010201001032,30
1000000US230010201001033,0
1000000US230010201001034,0
1000000US230010201001035,0
1000000US230010201001036,0
1000000US230010201001037,0
1000000US230010201001038,0
1000000US230010201001039,0
1000000US230010201001040,0
1000000US230010201001041,10
1000000US230010201001042,0
1000000US230010201001043,0
1000000US230010201001044,1
1000000US230010201001045,0
1000000US230010201001046,0
1000000US230010201001047,0
1000000US230010201001048,0
1000000US230010201001049,0
1000000US230010201001050,0
1000000US230010201001051,26
1000000US230010201001052,0
1000000US230010201001053,0
1000000US230010201001054,0
1000000US230010201001055,0
1000000US230010201001056,0
1000000US230010201001057,0
1000000US230010201001058,12
1000000US230010201001059,0
1000000US230010201001060,20
1000000US230010201001061,0
1000000US230010201001062,0
1000000US230010201001063,0
1000000US230010201001064,38
1000000US230010201001065,0
1000000US230010201001066,57
1000000US230010201001067,0
1000000US230010202001000,0
1000000US230010202001001,0
1000000US230010202001002,19
1000000US230010202001003,83
1000000US230010202001004,35
1000000US230010202001005,26
1000000US230010202001006,34
1000000US230010202001007,76
1000000US230010202001008,30
1000000US230010202001009,26
1000000US230010202001010,38
1000000US230010202001011,89
1000000US230010202001012,2
1000000US230010202001013,54
1000000US230010202001014,0
1000000US230010202001015,1
1000000US230010202001016,3
1000000US230010202002000,57
1000000US230010202002001,17
1000000US230010202002002,39
1000000US230010202002003,38
1000000US230010202002004,62
1000000US230010202002005,3
1000000US230010202002006,18
1000000US230010202002007,0
1000000US230010202002008,0
1000000US230010202002009,0
1000000US230010202002010,1
1000000US230010202002011,13
1000000US230010202002012,14
1000000US230010202002013,21
1000000US230010202002014,6
1000000US230010202002015,37
1000000US230010202002016,79
1000000US230010202002017,66
1000000US230010203001000,466
1000000US230010203001001,284
1000000US230010203001002,393
1000000US230010203001003,26
1000000US230010203001004,33
1000000US230010203001005,88
1000000US230010203001006,0
1000000US230010203001007,34
1000000US230010203001008,25
1000000US230010203001009,5
1000000US230010203001010,18
1000000US230010203001011,37
1000000US230010203001012,69
1000000US230010203001013,170
1000000US230010203001014,93
1000000US230010203001015,67
1000000US230010203001016,61
1000000US230010203001017,76
1000000US230010203001018,81
1000000US230010203001019,32
1000000US230010203001020,21
1000000US230010203001021,0
1000000US230010203001022,7
1000000US230010203001023,31
1000000US230010203002000,50
1000000US230010203002001,64
1000000US230010203002002,89
1000000US230010203002003,143
1000000US230010203002004,105
1000000US230010203002005,74
1000000US230010203002006,38
1000000US230010203002007,51
1000000US230010203002008,158
1000000US230010203002009,174
1000000US230010203002010,116
1000000US230010203002011,104
1000000US230010203002012,0
1000000US230010203002013,57
1000000US230010203002014,10
1000000US230010203002015,70
1000000US230010203002016,0
1000000US230010203002017,47
1000000US230010203002018,45
1000000US230010203002019,61
1000000US230010203002020,55
1000000US230010203002021,59
1000000US230010203002022,15
1000000US230010203002023,15
1000000US230010203002024,30
1000000US230010203003000,85
1000000US230010203003001,71
1000000US230010203003002,0
1000000US230010203003003,116
1000000US230010203003004,14
1000000US230010203003005,73
1000000US230010203003006,104
1000000US230010203003007,0
1000000US230010203003008,21
1000000US230010203003009,27
1000000US230010203003010,28
1000000US230010203003011,98
1000000US230010203003012,65
1000000US230010203003013,58
1000000US230010203003014,51
1000000US230010203003015,59
1000000US230010203004000,54
1000000US230010203004001,55
1000000US230010203004002,74
1000000US230010203004003,81
1000000US230010203004004,66
1000000US230010203004005,77
1000000US230010203004006,81
1000000US230010203004007,90
1000000US230010203004008,68
1000000US230010203004009,71
1000000US230010203004010,109
1000000US230010203004011,77
1000000US230010204001000,51
1000000US230010204001001,22
1000000US230010204001002,7
1000000US230010204001003,67
1000000US230010204001004,0
1000000US230010204001005,11
1000000US230010204001006,0
1000000US230010204001007,16
1000000US230010204001008,57
1000000US230010204001009,37
1000000US230010204001010,91
1000000US230010204001011,32
1000000US230010204001012,17
1000000US230010204001013,37
1000000US230010204001014,25
1000000US230010204001015,20
1000000US230010204002000,135
1000000US230010204002001,19
1000000US230010204002002,30
1000000US230010204002003,0
1000000US230010204002004,0
1000000US230010204002005,0
1000000US230010204002006,29
1000000US230010204002007,0
1000000US230010204002008,2
1000000US230010204002009,146
1000000US230010204002010,128
1000000US230010204002011,30
1000000US230010204002012,29
1000000US230010204002013,11
1000000US230010204002014,9
1000000US230010204002015,0
1000000US230010204002016,0
1000000US230010204002017,0
1000000US230010204002018,0
1000000US230010204002019,9
1000000US230010204002020,0
1000000US230010204002021,0
1000000US230010204002022,0
1000000US230010204003000,107
1000000US230010204003001,142
1000000US230010204003002,161
1000000US230010204003003,238
1000000US230010204003004,191
1000000US230010204003005,221
1000000US230010204003006,118
1000000US230010204003007,183
1000000US230010205001000,96
1000000US230010205001001,68
1000000US230010205001002,27
1000000US230010205001003,24
1000000US230010205001004,40
1000000US230010205001005,80
1000000US230010205001006,28
1000000US230010205001007,34
1000000US230010205001008,56
1000000US230010205001009,36
1000000US230010205001010,30
1000000US230010205001011,81
1000000US230010205001012,44
1000000US230010205001013,10
1000000US230010205001014,44
1000000US230010205001015,21
1000000US230010205001016,20
1000000US230010205001017,10
1000000US230010205001018,14
1000000US230010205001019,15
1000000US230010205001020,35
1000000US230010205001021,23
1000000US230010205002000,159
1000000US230010205002001,22
1000000US230010205002002,16
1000000US230010205002003,22
1000000US230010205002004,22
1000000US230010205002005,358
1000000US230010205002006,54
1000000US230010205002007,11
1000000US230010205002008,17
1000000US230010205002009,24
1000000US230010205002010,70
1000000US230010205002011,38
1000000US230010205002012,25
1000000US230010205002013,12
1000000US230010205002014,29
1000000US230010205002015,25
1000000US230010205002016,18
1000000US230010205002017,30
1000000US230010205002018,26
1000000US230010205002019,25
1000000US230010205002020,30
1000000US230010205002021,2
1000000US230010205002022,25
1000000US230010205003000,79
1000000US230010205003001,174
1000000US230010205003002,31
1000000US230010205003003,0
1000000US230010205003004,21
1000000US230010205003005,31
1000000US230010205003006,96
1000000US230010205003007,23
1000000US230010205003008,73
1000000US230010205003009,55
1000000US230010205003010,0
1000000US230010205003011,0
1000000US230010205003012,0
1000000US230010205003013,0
1000000US230010205003014,0
1000000US230010205003015,0
1000000US230010205003016,29
1000000US230010205003017,6
1000000US230010205003018,4
1000000US230010205003019,42
1000000US230010205003020,2
1000000US230010205003021,29
1000000US230010205003022,0
1000000US230010205003023,41
1000000US230010205003024,94
1000000US230010205003025,54
1000000US230010205003026,16
1000000US230010205003027,14
1000000US230010205003028,77
1000000US230010205003029,33
1000000US230010205003030,13
1000000US230010205003031,17
1000000US230010205003032,1
1000000US230010206001000,173
1000000US230010206001001,18
1000000US230010206001002,58
1000000US230010206001003,37
1000000US230010206001004,17
1000000US230010206001005,41
1000000US230010206001006,14
1000000US230010206001007,39
1000000US230010206001008,54
1000000US230010206001009,31
1000000US230010206001010,47
1000000US230010206001011,25
1000000US230010206001012,45
1000000US230010206001013,22
1000000US230010206001014,44
1000000US230010206001015,38
1000000US230010206001016,1
1000000US230010206001017,36
1000000US230010206001018,26
1000000US230010206001019,124
1000000US230010206001020,15
1000000US230010206001021,38
1000000US230010206001022,27
1000000US230010206001023,28
1000000US230010206001024,17
1000000US230010206001025,38
1000000US230010206001026,0
1000000US230010206001027,56
1000000US230010206002000,36
1000000US230010206002001,0
1000000US230010206002002,2
1000000US230010206002003,15
1000000US230010206002004,65
1000000US230010206002005,0
1000000US230010206002006,5
1000000US230010206002007,0
1000000US230010206002008,2
1000000US230010206002009,0
1000000US230010206002010,0
1000000US230010206002011,0
1000000US230010206002012,21
1000000US230010206002013,0
1000000US230010206002014,16
1000000US230010206002015,11
1000000US230010206002016,25
1000000US230010206002017,59
1000000US230010206002018,10
1000000US230010206002019,14
1000000US230010206002020,20
1000000US230010206002021,11
1000000US230010206002022,15
1000000US230010206002023,96
1000000US230010206002024,0
1000000US230010206002025,0
1000000US230010206002026,0
1000000US230010206002027,13
1000000US230010206002028,25
1000000US230010206002029,5
1000000US230010206002030,0
1000000US230010206002031,0
1000000US230010206002032,0
1000000US230010206002033,5
1000000US230010206002034,0
1000000US230010206002035,5
1000000US230010206002036,0
1000000US230010206002037,1
1000000US230010206002038,0
1000000US230010206002039,0
1000000US230010206002040,0
1000000US230010206002041,0
1000000US230010206002042,0
1000000US230010206002043,0
1000000US230010206002044,0
1000000US230010206002045,0
1000000US230010206002046,8
1000000US230010206002047,0
1000000US230010206002048,0
1000000US230010206002049,0
1000000US230010206002050,0
1000000US230010206002051,0
1000000US230010206002052,0
1000000US230010206002053,0
1000000US230010206002054,0
1000000US230010206002055,0
1000000US230010206002056,11
1000000US230010206002057,0
1000000US230010206002058,18
1000000US230010206002059,0
1000000US230010206002060,105
1000000US230010206002061,72
1000000US230010206002062,0
1000000US230010206002063,30
1000000US230010206002064,0
1000000US230010206002065,120
1000000US230010206002066,0
1000000US230010206002067,90
1000000US230010206002068,0
1000000US230010206002069,2
1000000US230010206002070,0
1000000US230010206002071,6
1000000US230010206002072,7
