Geography, !!Total:
1000000US090010107003007,0
1000000US090010107003008,692
1000000US090010107003009,61
1000000US090010107003010,13
1000000US090010107003011,16
1000000US090010107003012,18
1000000US090010107003013,53
1000000US090010107003014,8
1000000US090010108001000,66
1000000US090010108001001,144
1000000US090010108001002,96
1000000US090010108001003,15
1000000US090010108001004,82
1000000US090010108001005,158
1000000US090010108001006,0
1000000US090010108001007,34
1000000US090010108001008,0
1000000US090010108001009,0
1000000US090010108001010,0
1000000US090010108001011,87
1000000US090010108001012,0
1000000US090010108001013,0
1000000US090010108002000,49
1000000US090010108002001,85
1000000US090010108002002,0
1000000US090010108002003,40
1000000US090010108002004,80
1000000US090010108002005,116
1000000US090010108002006,0
1000000US090010108002007,0
1000000US090010108002008,0
1000000US090010108002009,28
1000000US090010108002010,12
1000000US090010108002011,0
1000000US090010108002012,62
1000000US090010108002013,31
1000000US090010108002014,89
1000000US090010108002015,26
1000000US090010108002016,36
1000000US090010108003000,26
1000000US090010108003001,58
1000000US090010108003002,4
1000000US090010108003003,275
1000000US090010108003004,23
1000000US090010108003005,22
1000000US090010108003006,25
1000000US090010108003007,62
1000000US090010108003008,121
1000000US090010108003009,89
1000000US090010108003010,20
1000000US090010108003011,52
1000000US090010108003012,52
1000000US090010108003013,30
1000000US090010108003014,42
1000000US090010108003015,62
1000000US090010109001000,74
1000000US090010109001001,46
1000000US090010109001002,41
1000000US090010109001003,109
1000000US090010109001004,58
1000000US090010109001005,34
1000000US090010109001006,134
1000000US090010109001007,36
1000000US090010109001008,58
1000000US090010109001009,18
1000000US090010109001010,48
1000000US090010109001011,44
1000000US090010109001012,23
1000000US090010109001013,23
1000000US090010109001014,43
1000000US090010109001015,58
1000000US090010109001016,81
1000000US090010109001017,37
1000000US090010109001018,78
1000000US090010109002000,93
1000000US090010109002001,3
1000000US090010109002002,239
1000000US090010109002003,42
1000000US090010109002004,49
1000000US090010109002005,176
1000000US090010109002006,28
1000000US090010109002007,111
1000000US090010109002008,300
1000000US090010109002009,35
1000000US090010109002010,0
1000000US090010109002011,223
1000000US090010109003000,114
1000000US090010109003001,130
1000000US090010109003002,401
1000000US090010109003003,23
1000000US090010109003004,38
1000000US090010109003005,85
1000000US090010109004000,383
1000000US090010109004001,102
1000000US090010109004002,29
1000000US090010109004003,0
1000000US090010109004004,116
1000000US090010109004005,72
1000000US090010110001000,0
1000000US090010110001001,41
1000000US090010110001002,0
1000000US090010110001003,0
1000000US090010110001004,47
1000000US090010110001005,42
1000000US090010110001006,35
1000000US090010110001007,58
1000000US090010110001008,87
1000000US090010110001009,17
1000000US090010110001010,30
1000000US090010110001011,4
1000000US090010110001012,0
1000000US090010110001013,31
1000000US090010110001014,69
1000000US090010110001015,71
1000000US090010110001016,51
1000000US090010110001017,20
1000000US090010110001018,81
1000000US090010110001019,30
1000000US090010110001020,0
1000000US090010110001021,0
1000000US090010110001022,50
1000000US090010110001023,321
1000000US090010110001024,0
1000000US090010110001025,44
1000000US090010110001026,15
1000000US090010110002000,125
1000000US090010110002001,146
1000000US090010110002002,101
1000000US090010110002003,96
1000000US090010110002004,38
1000000US090010110002005,139
1000000US090010110002006,80
1000000US090010110002007,72
1000000US090010110002008,64
1000000US090010110002009,56
1000000US090010110003000,24
1000000US090010110003001,0
1000000US090010110003002,0
1000000US090010110003003,362
1000000US090010110003004,17
1000000US090010110003005,35
1000000US090010110003006,19
1000000US090010110003007,94
1000000US090010110003008,0
1000000US090010110004000,114
1000000US090010110004001,22
1000000US090010110004002,48
1000000US090010110004003,45
1000000US090010110004004,152
1000000US090010110004005,6
1000000US090010110004006,14
1000000US090010110004007,29
1000000US090010110004008,42
1000000US090010110004009,30
1000000US090010110004010,0
1000000US090010110004011,41
1000000US090010110004012,26
1000000US090010110004013,4
1000000US090010110004014,0
1000000US090010110005000,280
1000000US090010110005001,49
1000000US090010110005002,20
1000000US090010110005003,69
1000000US090010110005004,31
1000000US090010110005005,22
1000000US090010110005006,21
1000000US090010110005007,0
1000000US090010110005008,133
1000000US090010111001000,5
1000000US090010111001001,0
1000000US090010111001002,168
1000000US090010111001003,18
1000000US090010111001004,33
1000000US090010111001005,209
1000000US090010111001006,13
1000000US090010111001007,31
1000000US090010111001008,40
1000000US090010111001009,40
1000000US090010111001010,53
1000000US090010111001011,68
1000000US090010111001012,14
1000000US090010111001013,105
1000000US090010111001014,4
1000000US090010111001015,226
1000000US090010111001016,0
1000000US090010111001017,107
1000000US090010111001018,0
1000000US090010111001019,0
1000000US090010111001020,0
1000000US090010111001021,7
1000000US090010111001022,0
1000000US090010111001023,118
1000000US090010111001024,39
1000000US090010111001025,9
1000000US090010111001026,45
1000000US090010111001027,149
1000000US090010111001028,44
1000000US090010111001029,61
1000000US090010111001030,19
1000000US090010111002000,46
1000000US090010111002001,17
1000000US090010111002002,242
1000000US090010111002003,21
1000000US090010111002004,25
1000000US090010111002005,28
1000000US090010111002006,23
1000000US090010111002007,24
1000000US090010111002008,0
1000000US090010111002009,89
1000000US090010111002010,31
1000000US090010111002011,41
1000000US090010111002012,42
1000000US090010111002013,131
1000000US090010111002014,12
1000000US090010111003000,27
1000000US090010111003001,101
1000000US090010111003002,132
1000000US090010111003003,40
1000000US090010111003004,18
1000000US090010111003005,18
1000000US090010111003006,30
1000000US090010111003007,20
1000000US090010111003008,46
1000000US090010111003009,112
1000000US090010111003010,365
1000000US090010111003011,27
1000000US090010111003012,13
1000000US090010111003013,0
1000000US090010111003014,0
1000000US090010111003015,0
1000000US090010111003016,0
1000000US090010112001000,9
1000000US090010112001001,156
1000000US090010112001002,0
1000000US090010112001003,0
1000000US090010112001004,17
1000000US090010112001005,44
1000000US090010112001006,0
1000000US090010112001007,0
1000000US090010112001008,0
1000000US090010112001009,0
1000000US090010112001010,0
1000000US090010112001011,20
1000000US090010112001012,0
1000000US090010112001013,0
1000000US090010112001014,0
1000000US090010112001015,0
1000000US090010112001016,0
1000000US090010112001017,0
1000000US090010112001018,0
1000000US090010112001019,0
1000000US090010112001020,0
1000000US090010112001021,0
1000000US090010112001022,118
1000000US090010112001023,137
1000000US090010112001024,0
1000000US090010112001025,0
1000000US090010112001026,0
1000000US090010112001027,0
1000000US090010112001028,0
1000000US090010112001029,0
1000000US090010112001030,0
1000000US090010112001031,0
1000000US090010112001032,18
1000000US090010112001033,40
1000000US090010112001034,74
1000000US090010112001035,0
1000000US090010112001036,61
1000000US090010112001037,8
1000000US090010112001038,43
1000000US090010112001039,0
1000000US090010112001040,70
1000000US090010112002000,0
1000000US090010112002001,0
1000000US090010112002002,0
1000000US090010112002003,0
1000000US090010112002004,88
1000000US090010112002005,28
1000000US090010112002006,48
1000000US090010112002007,0
1000000US090010112002008,80
1000000US090010112002009,9
1000000US090010112002010,39
1000000US090010112002011,38
1000000US090010112002012,63
1000000US090010112002013,27
1000000US090010112002014,62
1000000US090010112002015,0
1000000US090010112002016,23
1000000US090010112002017,3
1000000US090010112002018,6
1000000US090010112002019,10
1000000US090010112002020,0
1000000US090010112002021,0
1000000US090010112002022,0
1000000US090010112002023,4
1000000US090010112002024,0
1000000US090010112002025,0
1000000US090010112002026,0
1000000US090010112002027,0
1000000US090010112002028,0
1000000US090010113001000,0
1000000US090010113001001,0
1000000US090010113001002,6
1000000US090010113001003,13
1000000US090010113001004,5
1000000US090010113001005,0
1000000US090010113001006,0
1000000US090010113001007,0
1000000US090010113001008,0
1000000US090010113001009,224
1000000US090010113001010,0
1000000US090010113001011,38
1000000US090010113001012,96
1000000US090010113001013,0
1000000US090010113001014,0
1000000US090010113001015,0
1000000US090010113001016,0
1000000US090010113001017,27
1000000US090010113001018,24
1000000US090010113001019,0
1000000US090010113001020,0
1000000US090010113001021,73
1000000US090010113001022,120
1000000US090010113001023,233
1000000US090010113001024,121
1000000US090010113001025,46
1000000US090010113001026,24
1000000US090010113001027,0
1000000US090010113001028,0
1000000US090010113001029,23
1000000US090010113001030,79
1000000US090010113001031,0
1000000US090010113001032,0
1000000US090010113001033,83
1000000US090010113002000,102
1000000US090010113002001,33
1000000US090010113002002,0
1000000US090010113002003,140
1000000US090010113002004,418
1000000US090010113002005,55
1000000US090010113002006,62
1000000US090010113002007,79
1000000US090010113002008,49
1000000US090010201011000,206
1000000US090010201011001,0
1000000US090010201011002,540
1000000US090010201011003,776
1000000US090010201011004,204
1000000US090010201011005,0
1000000US090010201011006,494
1000000US090010201011007,115
1000000US090010201011008,33
1000000US090010201011009,235
1000000US090010201021000,0
1000000US090010201021001,269
1000000US090010201021002,0
1000000US090010201021003,0
1000000US090010201021004,565
1000000US090010201021005,83
1000000US090010201021006,0
1000000US090010201021007,480
1000000US090010201021008,51
1000000US090010201021009,0
1000000US090010201021010,0
1000000US090010201021011,0
1000000US090010201022000,10
1000000US090010201022001,0
1000000US090010201022002,713
1000000US090010201022003,0
1000000US090010201022004,0
1000000US090010201023000,23
1000000US090010201023001,308
1000000US090010201023002,1087
1000000US090010201023003,0
1000000US090010201023004,67
1000000US090010201023005,0
1000000US090010201023006,5
1000000US090010201023007,0
1000000US090010201023008,0
1000000US090010201023009,0
1000000US090010201023010,0
1000000US090010201023011,0
1000000US090010202001000,5
1000000US090010202001001,25
1000000US090010202001002,332
1000000US090010202001003,10
1000000US090010202001004,2
1000000US090010202001005,0
1000000US090010202001006,170
1000000US090010202001007,18
1000000US090010202001008,50
1000000US090010202001009,10
1000000US090010202001010,32
1000000US090010202001011,0
1000000US090010202001012,32
1000000US090010202001013,21
1000000US090010202001014,46
1000000US090010202001015,0
1000000US090010202001016,38
1000000US090010202001017,23
1000000US090010202001018,0
1000000US090010202001019,12
1000000US090010202001020,16
1000000US090010202001021,49
1000000US090010202001022,69
1000000US090010202002000,750
1000000US090010202002001,24
1000000US090010202002002,41
1000000US090010202002003,145
1000000US090010202002004,6
1000000US090010202002005,471
1000000US090010202002006,9
1000000US090010202002007,0
1000000US090010202002008,0
1000000US090010202002009,16
1000000US090010202002010,24
1000000US090010202002011,1
1000000US090010202002012,77
1000000US090010202002013,54
1000000US090010202002014,131
1000000US090010202002015,41
1000000US090010202002016,19
1000000US090010202002017,44
1000000US090010202002018,5
1000000US090010202002019,22
1000000US090010202002020,51
1000000US090010202002021,32
1000000US090010202002022,0
1000000US090010202002023,96
1000000US090010202002024,17
1000000US090010202002025,12
1000000US090010203011000,4
1000000US090010203011001,28
1000000US090010203011002,0
1000000US090010203011003,82
1000000US090010203011004,6
1000000US090010203011005,152
1000000US090010203011006,84
1000000US090010203011007,219
1000000US090010203011008,0
1000000US090010203011009,96
1000000US090010203011010,7
1000000US090010203011011,367
1000000US090010203011012,54
1000000US090010203011013,97
1000000US090010203011014,0
1000000US090010203012000,136
1000000US090010203012001,39
1000000US090010203012002,106
1000000US090010203012003,13
1000000US090010203012004,0
1000000US090010203012005,9
1000000US090010203012006,113
1000000US090010203012007,113
1000000US090010203012008,203
1000000US090010203012009,105
1000000US090010203012010,9
1000000US090010203012011,491
1000000US090010203012012,110
1000000US090010203012013,47
1000000US090010203012014,0
1000000US090010203012015,12
1000000US090010203012016,16
1000000US090010203012017,50
1000000US090010203012018,138
1000000US090010203012019,80
1000000US090010203012020,68
1000000US090010203012021,45
1000000US090010203021000,199
1000000US090010203021001,64
1000000US090010203021002,130
1000000US090010203021003,32
1000000US090010203021004,25
1000000US090010203021005,0
1000000US090010203021006,17
1000000US090010203021007,28
1000000US090010203021008,62
1000000US090010203021009,508
1000000US090010203021010,62
1000000US090010203021011,30
1000000US090010203021012,144
1000000US090010203021013,11
1000000US090010203022000,437
1000000US090010203022001,119
1000000US090010203022002,56
1000000US090010203022003,8
1000000US090010203022004,122
1000000US090010203022005,286
1000000US090010203022006,4
1000000US090010203022007,52
1000000US090010203022008,47
1000000US090010203022009,174
1000000US090010203022010,92
1000000US090010204001000,334
1000000US090010204001001,22
1000000US090010204001002,0
1000000US090010204001003,0
1000000US090010204001004,13
1000000US090010204001005,28
1000000US090010204001006,108
1000000US090010204001007,257
1000000US090010204001008,50
1000000US090010204001009,4
1000000US090010204001010,30
1000000US090010204001011,184
1000000US090010204001012,57
1000000US090010204001013,0
1000000US090010204001014,0
1000000US090010204001015,32
1000000US090010204001016,39
1000000US090010204002000,207
1000000US090010204002001,30
1000000US090010204002002,57
1000000US090010204002003,53
1000000US090010204002004,71
1000000US090010204002005,144
1000000US090010204002006,157
1000000US090010204002007,44
1000000US090010204002008,34
1000000US090010204002009,567
1000000US090010204002010,13
1000000US090010204002011,41
1000000US090010204002012,40
1000000US090010204002013,69
1000000US090010204002014,43
1000000US090010204002015,74
1000000US090010204002016,0
1000000US090010204002017,0
1000000US090010204002018,30
1000000US090010204002019,28
1000000US090010205001000,106
1000000US090010205001001,0
1000000US090010205001002,124
1000000US090010205001003,75
1000000US090010205001004,75
1000000US090010205001005,127
1000000US090010205001006,43
1000000US090010205001007,56
1000000US090010205001008,36
1000000US090010205001009,99
1000000US090010205001010,26
1000000US090010205001011,133
1000000US090010205002000,89
1000000US090010205002001,15
1000000US090010205002002,95
1000000US090010205002003,194
1000000US090010205002004,21
1000000US090010205002005,40
1000000US090010205002006,37
1000000US090010205002007,70
1000000US090010205002008,32
1000000US090010205002009,48
1000000US090010205002010,11
1000000US090010205002011,73
1000000US090010205002012,16
1000000US090010205002013,12
1000000US090010205002014,18
1000000US090010205002015,105
1000000US090010205002016,27
1000000US090010205003000,290
1000000US090010205003001,11
1000000US090010205003002,20
1000000US090010205003003,41
1000000US090010205003004,100
1000000US090010205003005,33
1000000US090010205003006,587
1000000US090010205003007,68
1000000US090010205003008,23
1000000US090010205003009,31
1000000US090010205003010,14
1000000US090010205003011,15
1000000US090010205003012,28
1000000US090010205003013,49
1000000US090010205003014,16
1000000US090010205003015,22
1000000US090010205003016,70
1000000US090010205003017,30
1000000US090010205003018,77
1000000US090010205003019,43
1000000US090010205003020,86
1000000US090010205003021,259
1000000US090010205003022,57
1000000US090010205003023,29
1000000US090010205003024,21
1000000US090010205003025,16
1000000US090010206001000,141
1000000US090010206001001,56
1000000US090010206001002,11
1000000US090010206001003,152
1000000US090010206001004,12
1000000US090010206001005,139
1000000US090010206001006,196
1000000US090010206001007,54
1000000US090010206001008,283
1000000US090010206001009,44
1000000US090010206001010,39
1000000US090010206001011,37
1000000US090010206001012,102
1000000US090010206001013,69
1000000US090010206002000,577
1000000US090010206002001,38
1000000US090010206002002,36
1000000US090010206002003,59
1000000US090010206002004,44
1000000US090010206002005,135
1000000US090010206002006,36
1000000US090010206002007,44
1000000US090010206002008,35
1000000US090010206002009,274
1000000US090010206002010,13
1000000US090010206002011,0
1000000US090010206003000,112
1000000US090010206003001,88
1000000US090010206003002,74
1000000US090010206003003,45
1000000US090010206003004,184
1000000US090010206003005,11
1000000US090010206003006,69
1000000US090010206003007,44
1000000US090010206003008,64
1000000US090010206003009,66
1000000US090010206003010,95
1000000US090010206003011,24
1000000US090010206003012,26
1000000US090010206003013,215
1000000US090010206003014,55
1000000US090010207001000,323
1000000US090010207001001,20
1000000US090010207001002,39
1000000US090010207001003,57
1000000US090010207001004,64
1000000US090010207001005,87
1000000US090010207001006,175
1000000US090010207001007,138
1000000US090010207002000,61
1000000US090010207002001,20
1000000US090010207002002,69
1000000US090010207002003,71
1000000US090010207002004,90
1000000US090010207002005,61
1000000US090010207002006,47
1000000US090010207002007,32
1000000US090010207002008,118
1000000US090010207002009,124
1000000US090010207002010,21
1000000US090010207002011,50
1000000US090010207003000,0
1000000US090010207003001,73
1000000US090010207003002,186
1000000US090010207003003,82
1000000US090010207003004,42
1000000US090010207003005,30
1000000US090010207004000,138
1000000US090010207004001,0
1000000US090010207004002,155
1000000US090010207004003,62
1000000US090010207004004,727
1000000US090010207004005,98
1000000US090010207004006,34
1000000US090010207004007,36
1000000US090010207004008,37
1000000US090010208001000,352
1000000US090010208001001,26
1000000US090010208001002,31
1000000US090010208001003,38
1000000US090010208001004,154
1000000US090010208001005,32
1000000US090010208001006,34
1000000US090010208001007,74
1000000US090010208002000,33
1000000US090010208002001,288
1000000US090010208002002,86
1000000US090010208002003,14
1000000US090010208002004,53
1000000US090010208002005,28
1000000US090010208002006,56
1000000US090010208002007,46
1000000US090010208002008,48
1000000US090010208002009,45
1000000US090010208003000,226
1000000US090010208003001,32
1000000US090010208003002,43
1000000US090010208003003,160
1000000US090010208003004,79
1000000US090010208003005,45
1000000US090010208003006,20
1000000US090010208003007,118
1000000US090010208003008,43
1000000US090010208003009,13
1000000US090010208003010,29
1000000US090010209001000,418
1000000US090010209001001,329
