GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov
410390023011,1278,799,451,0,0,0,0,0,0,0,0,0,0,0,0
410390023012,581,353,215,0,0,0,0,0,0,0,0,0,0,0,0
410390023021,1167,657,494,0,0,0,0,0,0,0,0,0,0,0,0
410390023022,689,385,294,0,0,0,0,0,0,0,0,0,0,0,0
410390023023,568,329,229,0,0,0,0,0,0,0,0,0,0,0,0
410390024011,453,248,199,0,0,0,0,0,0,0,0,0,0,0,0
410390024012,929,512,404,0,0,0,0,0,0,0,0,0,0,0,0
410390024013,882,488,381,0,0,0,0,0,0,0,0,0,0,0,0
410390024031,1143,617,512,0,0,0,0,0,0,0,0,0,0,0,0
410390024032,569,323,236,0,0,0,0,0,0,0,0,0,0,0,0
410390024033,682,389,280,0,0,0,0,0,0,0,0,0,0,0,0
410390024041,1146,657,469,0,0,0,0,0,0,0,0,0,0,0,0
410390024042,1006,606,382,0,0,0,0,0,0,0,0,0,0,0,0
410390025011,549,327,211,0,0,0,0,0,0,0,0,0,0,0,0
410390025012,758,454,289,0,0,0,0,0,0,0,0,0,0,0,0
410390025013,720,431,274,0,0,0,0,0,0,0,0,0,0,0,0
410390025031,1842,1031,783,0,0,0,0,0,0,0,0,0,0,0,0
410390025032,818,458,348,0,0,0,0,0,0,0,0,0,0,0,0
410390025033,1004,562,427,0,0,0,0,0,0,0,0,0,0,0,0
410390025034,360,201,153,0,0,0,0,0,0,0,0,0,0,0,0
410390025041,193,121,67,0,0,0,0,0,0,0,0,0,0,0,0
410390025042,872,551,299,0,0,0,0,0,0,0,0,0,0,0,0
410390026001,1239,742,472,0,0,0,0,0,0,0,0,0,0,0,0
410390026002,725,447,263,0,0,0,0,0,0,0,0,0,0,0,0
410390026003,991,611,360,0,0,0,0,0,0,0,0,0,0,0,0
410390027001,1189,807,354,0,0,0,0,0,0,0,0,0,0,0,0
410390027002,783,579,184,0,0,0,0,0,0,0,0,0,0,0,0
410390028001,785,593,171,0,0,0,0,0,0,0,0,0,0,0,0
410390028002,736,544,174,0,0,0,0,0,0,0,0,0,0,0,0
410390028003,756,555,182,0,0,0,0,0,0,0,0,0,0,0,0
410390029021,1401,874,500,0,0,0,0,0,0,0,0,0,0,0,0
410390029022,951,614,325,0,0,0,0,0,0,0,0,0,0,0,0
410390029031,677,437,232,0,0,0,0,0,0,0,0,0,0,0,0
410390029032,860,555,294,0,0,0,0,0,0,0,0,0,0,0,0
410390029041,433,276,149,0,0,0,0,0,0,0,0,0,0,0,0
410390029042,593,378,204,0,0,0,0,0,0,0,0,0,0,0,0
410390029043,699,445,240,0,0,0,0,0,0,0,0,0,0,0,0
410390030001,523,337,179,0,0,0,0,0,0,0,0,0,0,0,0
410390030002,1197,772,410,0,0,0,0,0,0,0,0,0,0,0,0
410390030003,969,607,344,0,0,0,0,0,0,0,0,0,0,0,0
410390031011,1148,667,466,0,0,0,0,0,0,0,0,0,0,0,0
410390031012,780,520,245,0,0,0,0,0,0,0,0,0,0,0,0
410390031013,1446,840,586,0,0,0,0,0,0,0,0,0,0,0,0
410390031021,573,392,170,0,0,0,0,0,0,0,0,0,0,0,0
410390031022,981,672,290,0,0,0,0,0,0,0,0,0,0,0,0
410390031023,940,730,193,0,0,0,0,0,0,0,0,0,0,0,0
410390031024,746,579,154,0,0,0,0,0,0,0,0,0,0,0,0
410390032011,442,295,137,0,0,0,0,0,0,0,0,0,0,0,0
410390032012,894,574,300,0,0,0,0,0,0,0,0,0,0,0,0
410390032021,596,384,199,0,0,0,0,0,0,0,0,0,0,0,0
410390032022,507,338,158,0,0,0,0,0,0,0,0,0,0,0,0
410390032023,656,437,204,0,0,0,0,0,0,0,0,0,0,0,0
410390033011,488,315,160,0,0,0,0,0,0,0,0,0,0,0,0
410390033012,383,247,126,0,0,0,0,0,0,0,0,0,0,0,0
410390033013,428,285,134,0,0,0,0,0,0,0,0,0,0,0,0
410390033021,427,283,134,0,0,0,0,0,0,0,0,0,0,0,0
410390033022,530,346,171,0,0,0,0,0,0,0,0,0,0,0,0
410390033023,476,309,155,0,0,0,0,0,0,0,0,0,0,0,0
410390034001,469,278,180,0,0,0,0,0,0,0,0,0,0,0,0
410390034002,393,254,129,0,0,0,0,0,0,0,0,0,0,0,0
410390034003,528,341,173,0,0,0,0,0,0,0,0,0,0,0,0
410390034004,462,269,182,0,0,0,0,0,0,0,0,0,0,0,0
410390035001,405,246,148,0,0,0,0,0,0,0,0,0,0,0,0
410390035002,546,311,223,0,0,0,0,0,0,0,0,0,0,0,0
410390035003,317,179,132,0,0,0,0,0,0,0,0,0,0,0,0
410390035004,628,361,251,0,0,0,0,0,0,0,0,0,0,0,0
410390036001,477,333,126,0,0,0,0,0,0,0,0,0,0,0,0
410390036002,634,505,119,0,0,0,0,0,0,0,0,0,0,0,0
410390036003,1018,866,133,0,0,0,0,0,0,0,0,0,0,0,0
410390037001,1197,1043,130,0,0,0,0,0,0,0,0,0,0,0,0
410390037002,578,500,66,0,0,0,0,0,0,0,0,0,0,0,0
410390038001,543,470,62,0,0,0,0,0,0,0,0,0,0,0,0
410390038002,257,222,29,0,0,0,0,0,0,0,0,0,0,0,0
410390038003,328,284,37,0,0,0,0,0,0,0,0,0,0,0,0
410390038004,727,629,83,0,0,0,0,0,0,0,0,0,0,0,0
410390038005,637,551,73,0,0,0,0,0,0,0,0,0,0,0,0
410390039001,369,318,44,0,0,0,0,0,0,0,0,0,0,0,0
410390039002,542,462,65,0,0,0,0,0,0,0,0,0,0,0,0
410390039003,376,307,57,0,0,0,0,0,0,0,0,0,0,0,0
410390040001,469,383,71,0,0,0,0,0,0,0,0,0,0,0,0
410390040002,318,260,48,0,0,0,0,0,0,0,0,0,0,0,0
410390040003,441,359,68,0,0,0,0,0,0,0,0,0,0,0,0
410390041001,534,387,134,0,0,0,0,0,0,0,0,0,0,0,0
410390041002,692,514,160,0,0,0,0,0,0,0,0,0,0,0,0
410390041003,540,390,136,0,0,0,0,0,0,0,0,0,0,0,0
410390041004,459,331,117,0,0,0,0,0,0,0,0,0,0,0,0
410390042001,484,351,120,0,0,0,0,0,0,0,0,0,0,0,0
410390042002,685,558,105,0,0,0,0,0,0,0,0,0,0,0,0
410390042003,471,385,71,0,0,0,0,0,0,0,0,0,0,0,0
410390043001,1053,665,365,0,0,0,0,0,0,0,0,0,0,0,0
410390043002,567,365,188,0,0,0,0,0,0,0,0,0,0,0,0
410390043003,488,308,168,0,0,0,0,0,0,0,0,0,0,0,0
410390043004,734,477,240,0,0,0,0,0,0,0,0,0,0,0,0
410390044011,1004,781,195,0,0,0,0,0,0,0,0,0,0,0,0
410390044012,668,445,207,0,0,0,0,0,0,0,0,0,0,0,0
410390044013,325,216,101,0,0,0,0,0,0,0,0,0,0,0,0
410390044014,838,580,246,0,0,0,0,0,0,0,0,0,0,0,0
410390044031,596,464,116,0,0,0,0,0,0,0,0,0,0,0,0
410390044032,516,434,66,0,0,0,0,0,0,0,0,0,0,0,0
410390044033,357,295,49,0,0,0,0,0,0,0,0,0,0,0,0
410390044034,862,693,152,0,0,0,0,0,0,0,0,0,0,0,0
410390044041,616,420,188,0,0,0,0,0,0,0,0,0,0,0,0
410390044042,663,444,212,0,0,0,0,0,0,0,0,0,0,0,0
410390044043,848,683,149,0,0,0,0,0,0,0,0,0,0,0,0
410390044051,1057,721,323,0,0,0,0,0,0,0,0,0,0,0,0
410390044052,1019,683,326,0,0,0,0,0,0,0,0,0,0,0,0
410390044053,834,554,270,0,0,0,0,0,0,0,0,0,0,0,0
410390045011,657,590,51,0,0,0,0,0,0,0,0,0,0,0,0
410390045012,492,442,38,0,0,0,0,0,0,0,0,0,0,0,0
410390045013,585,471,103,0,0,0,0,0,0,0,0,0,0,0,0
410390045021,455,392,44,0,0,0,0,0,0,0,0,0,0,0,0
410390045022,486,424,46,0,0,0,0,0,0,0,0,0,0,0,0
410390045023,962,852,70,0,0,0,0,0,0,0,0,0,0,0,0
410390046001,606,523,69,0,0,0,0,0,0,0,0,0,0,0,0
410390046002,686,582,90,0,0,0,0,0,0,0,0,0,0,0,0
410390046003,410,330,72,0,0,0,0,0,0,0,0,0,0,0,0
410390047001,474,426,37,0,0,0,0,0,0,0,0,0,0,0,0
410390047002,497,447,38,0,0,0,0,0,0,0,0,0,0,0,0
410390047003,609,548,47,0,0,0,0,0,0,0,0,0,0,0,0
410390047004,707,636,54,0,0,0,0,0,0,0,0,0,0,0,0
410390048001,895,800,78,0,0,0,0,0,0,0,0,0,0,0,0
410390048002,674,602,59,0,0,0,0,0,0,0,0,0,0,0,0
410390048003,789,705,69,0,0,0,0,0,0,0,0,0,0,0,0
410390049001,932,818,96,0,0,0,0,0,0,0,0,0,0,0,0
410390049002,965,860,87,0,0,0,0,0,0,0,0,0,0,0,0
410390049003,673,595,65,0,0,0,0,0,0,0,0,0,0,0,0
410390050001,684,561,113,0,0,0,0,0,0,0,0,0,0,0,0
410390050002,954,783,157,0,0,0,0,0,0,0,0,0,0,0,0
410390050003,900,734,150,0,0,0,0,0,0,0,0,0,0,0,0
410390050004,879,722,145,0,0,0,0,0,0,0,0,0,0,0,0
410390051001,976,849,108,0,0,0,0,0,0,0,0,0,0,0,0
410390051002,1152,963,167,0,0,0,0,0,0,0,0,0,0,0,0
410390052001,543,472,60,0,0,0,0,0,0,0,0,0,0,0,0
410390052002,971,791,167,0,0,0,0,0,0,0,0,0,0,0,0
410390053001,468,377,82,0,0,0,0,0,0,0,0,0,0,0,0
410390053002,1212,1017,175,0,0,0,0,0,0,0,0,0,0,0,0
410390054001,853,697,141,0,0,0,0,0,0,0,0,0,0,0,0
410390054002,720,588,118,0,0,0,0,0,0,0,0,0,0,0,0
410390054003,1421,1125,275,0,0,0,0,0,0,0,0,0,0,0,0
410390054004,615,500,104,0,0,0,0,0,0,0,0,0,0,0,0
410399900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410419501001,920,545,340,0,0,0,0,0,0,0,0,0,0,0,0
410419501002,593,359,214,0,0,0,0,0,0,0,0,0,0,0,0
410419503031,505,292,204,0,0,0,0,0,0,0,0,0,0,0,0
410419503032,218,130,84,0,0,0,0,0,0,0,0,0,0,0,0
410419503041,600,362,227,0,0,0,0,0,0,0,0,0,0,0,0
410419503042,423,258,157,0,0,0,0,0,0,0,0,0,0,0,0
410419503043,433,270,153,0,0,0,0,0,0,0,0,0,0,0,0
410419504001,859,543,291,0,0,0,0,0,0,0,0,0,0,0,0
410419504002,785,487,268,0,0,0,0,0,0,0,0,0,0,0,0
410419506011,216,133,74,0,0,0,0,0,0,0,0,0,0,0,0
410419506012,709,446,250,0,0,0,0,0,0,0,0,0,0,0,0
410419506013,523,331,184,0,0,0,0,0,0,0,0,0,0,0,0
410419506021,457,277,170,0,0,0,0,0,0,0,0,0,0,0,0
410419506022,801,468,308,0,0,0,0,0,0,0,0,0,0,0,0
410419508001,864,541,305,0,0,0,0,0,0,0,0,0,0,0,0
410419508002,959,578,360,0,0,0,0,0,0,0,0,0,0,0,0
410419509001,344,202,135,0,0,0,0,0,0,0,0,0,0,0,0
410419509002,397,234,154,0,0,0,0,0,0,0,0,0,0,0,0
410419509003,498,298,189,0,0,0,0,0,0,0,0,0,0,0,0
410419509004,407,268,129,0,0,0,0,0,0,0,0,0,0,0,0
410419510001,319,215,96,0,0,0,0,0,0,0,0,0,0,0,0
410419510002,613,412,188,0,0,0,0,0,0,0,0,0,0,0,0
410419511001,370,235,127,0,0,0,0,0,0,0,0,0,0,0,0
410419511002,488,280,196,0,0,0,0,0,0,0,0,0,0,0,0
410419512001,675,440,218,0,0,0,0,0,0,0,0,0,0,0,0
410419512002,480,314,154,0,0,0,0,0,0,0,0,0,0,0,0
410419513001,592,306,268,0,0,0,0,0,0,0,0,0,0,0,0
410419513002,640,343,277,0,0,0,0,0,0,0,0,0,0,0,0
410419514001,660,345,294,0,0,0,0,0,0,0,0,0,0,0,0
410419514002,605,320,268,0,0,0,0,0,0,0,0,0,0,0,0
410419515001,700,449,233,0,0,0,0,0,0,0,0,0,0,0,0
410419515002,975,574,373,0,0,0,0,0,0,0,0,0,0,0,0
410419516001,835,467,349,0,0,0,0,0,0,0,0,0,0,0,0
410419516002,649,388,248,0,0,0,0,0,0,0,0,0,0,0,0
410419516003,500,309,175,0,0,0,0,0,0,0,0,0,0,0,0
410419517001,1294,837,414,0,0,0,0,0,0,0,0,0,0,0,0
410419518001,465,240,218,0,0,0,0,0,0,0,0,0,0,0,0
410419518002,766,456,290,0,0,0,0,0,0,0,0,0,0,0,0
410419518003,529,306,209,0,0,0,0,0,0,0,0,0,0,0,0
410419901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410430201001,1932,844,1049,0,0,0,0,0,0,0,0,0,0,0,0
410430201002,794,312,467,0,0,0,0,0,0,0,0,0,0,0,0
410430201003,509,195,307,0,0,0,0,0,0,0,0,0,0,0,0
410430201004,900,345,542,0,0,0,0,0,0,0,0,0,0,0,0
410430202001,975,441,516,0,0,0,0,0,0,0,0,0,0,0,0
410430203001,383,235,138,0,0,0,0,0,0,0,0,0,0,0,0
410430203002,505,302,194,0,0,0,0,0,0,0,0,0,0,0,0
410430203003,428,243,172,0,0,0,0,0,0,0,0,0,0,0,0
410430203004,544,290,244,0,0,0,0,0,0,0,0,0,0,0,0
410430203005,1631,795,804,0,0,0,0,0,0,0,0,0,0,0,0
410430204001,258,141,111,0,0,0,0,0,0,0,0,0,0,0,0
410430204002,295,168,118,0,0,0,0,0,0,0,0,0,0,0,0
410430204003,512,310,184,0,0,0,0,0,0,0,0,0,0,0,0
410430204004,365,202,153,0,0,0,0,0,0,0,0,0,0,0,0
410430205001,536,253,270,0,0,0,0,0,0,0,0,0,0,0,0
410430205002,1029,472,532,0,0,0,0,0,0,0,0,0,0,0,0
410430206001,973,472,480,0,0,0,0,0,0,0,0,0,0,0,0
410430206002,969,467,482,0,0,0,0,0,0,0,0,0,0,0,0
410430206003,972,469,481,0,0,0,0,0,0,0,0,0,0,0,0
410430206004,373,179,185,0,0,0,0,0,0,0,0,0,0,0,0
410430206005,681,296,367,0,0,0,0,0,0,0,0,0,0,0,0
410430207001,898,441,437,0,0,0,0,0,0,0,0,0,0,0,0
410430207002,789,351,418,0,0,0,0,0,0,0,0,0,0,0,0
410430207003,683,323,337,0,0,0,0,0,0,0,0,0,0,0,0
410430208011,351,185,155,0,0,0,0,0,0,0,0,0,0,0,0
410430208012,446,243,191,0,0,0,0,0,0,0,0,0,0,0,0
410430208021,289,150,130,0,0,0,0,0,0,0,0,0,0,0,0
410430208022,466,237,217,0,0,0,0,0,0,0,0,0,0,0,0
410430208023,432,240,177,0,0,0,0,0,0,0,0,0,0,0,0
410430208024,476,257,204,0,0,0,0,0,0,0,0,0,0,0,0
410430301001,426,187,226,0,0,0,0,0,0,0,0,0,0,0,0
410430301002,664,242,409,0,0,0,0,0,0,0,0,0,0,0,0
410430301003,514,173,329,0,0,0,0,0,0,0,0,0,0,0,0
410430301004,724,268,443,0,0,0,0,0,0,0,0,0,0,0,0
410430301005,714,267,424,0,0,0,0,0,0,0,0,0,0,0,0
410430302001,346,142,188,0,0,0,0,0,0,0,0,0,0,0,0
410430302002,316,130,170,0,0,0,0,0,0,0,0,0,0,0,0
410430302003,313,127,172,0,0,0,0,0,0,0,0,0,0,0,0
410430302004,644,247,380,0,0,0,0,0,0,0,0,0,0,0,0
410430302005,660,238,405,0,0,0,0,0,0,0,0,0,0,0,0
410430302006,969,337,609,0,0,0,0,0,0,0,0,0,0,0,0
410430303001,502,193,292,0,0,0,0,0,0,0,0,0,0,0,0
410430303002,380,136,234,0,0,0,0,0,0,0,0,0,0,0,0
410430303003,377,157,211,0,0,0,0,0,0,0,0,0,0,0,0
410430304011,693,262,409,0,0,0,0,0,0,0,0,0,0,0,0
410430304012,728,271,437,0,0,0,0,0,0,0,0,0,0,0,0
410430304013,508,195,301,0,0,0,0,0,0,0,0,0,0,0,0
410430304014,419,172,237,0,0,0,0,0,0,0,0,0,0,0,0
410430304015,249,107,135,0,0,0,0,0,0,0,0,0,0,0,0
410430304016,176,73,98,0,0,0,0,0,0,0,0,0,0,0,0
410430304021,308,128,169,0,0,0,0,0,0,0,0,0,0,0,0
410430304022,740,305,405,0,0,0,0,0,0,0,0,0,0,0,0
410430304023,557,223,316,0,0,0,0,0,0,0,0,0,0,0,0
410430304024,317,138,170,0,0,0,0,0,0,0,0,0,0,0,0
410430304025,568,248,301,0,0,0,0,0,0,0,0,0,0,0,0
410430305001,512,171,327,0,0,0,0,0,0,0,0,0,0,0,0
410430305002,928,364,544,0,0,0,0,0,0,0,0,0,0,0,0
410430305003,691,245,430,0,0,0,0,0,0,0,0,0,0,0,0
410430306001,467,176,280,0,0,0,0,0,0,0,0,0,0,0,0
410430306002,366,120,242,0,0,0,0,0,0,0,0,0,0,0,0
410430306003,433,149,277,0,0,0,0,0,0,0,0,0,0,0,0
410430306004,984,389,578,0,0,0,0,0,0,0,0,0,0,0,0
410430306005,572,219,343,0,0,0,0,0,0,0,0,0,0,0,0
410430307001,449,184,249,0,0,0,0,0,0,0,0,0,0,0,0
410430307002,535,258,259,0,0,0,0,0,0,0,0,0,0,0,0
410430307003,564,267,279,0,0,0,0,0,0,0,0,0,0,0,0
410430307004,771,320,435,0,0,0,0,0,0,0,0,0,0,0,0
410430308001,576,181,381,0,0,0,0,0,0,0,0,0,0,0,0
410430308002,548,248,291,0,0,0,0,0,0,0,0,0,0,0,0
410430308003,536,234,287,0,0,0,0,0,0,0,0,0,0,0,0
410430308004,400,180,206,0,0,0,0,0,0,0,0,0,0,0,0
410430308005,677,291,366,0,0,0,0,0,0,0,0,0,0,0,0
410430308006,401,178,210,0,0,0,0,0,0,0,0,0,0,0,0
410430309021,508,178,317,0,0,0,0,0,0,0,0,0,0,0,0
410430309022,837,297,520,0,0,0,0,0,0,0,0,0,0,0,0
410430309023,749,280,452,0,0,0,0,0,0,0,0,0,0,0,0
410430309024,624,226,388,0,0,0,0,0,0,0,0,0,0,0,0
410430309025,867,347,496,0,0,0,0,0,0,0,0,0,0,0,0
410430309031,395,174,211,0,0,0,0,0,0,0,0,0,0,0,0
410430309032,400,178,211,0,0,0,0,0,0,0,0,0,0,0,0
410430309033,1031,452,553,0,0,0,0,0,0,0,0,0,0,0,0
410430309034,739,292,437,0,0,0,0,0,0,0,0,0,0,0,0
410430309041,492,194,288,0,0,0,0,0,0,0,0,0,0,0,0
410430309042,686,294,375,0,0,0,0,0,0,0,0,0,0,0,0
410430309043,573,253,307,0,0,0,0,0,0,0,0,0,0,0,0
410459400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410459702001,441,105,326,0,0,0,0,0,0,0,0,0,0,0,0
410459702002,346,89,249,0,0,0,0,0,0,0,0,0,0,0,0
410459702003,570,194,365,0,0,0,0,0,0,0,0,0,0,0,0
410459702004,946,333,597,0,0,0,0,0,0,0,0,0,0,0,0
410459703001,216,92,117,0,0,0,0,0,0,0,0,0,0,0,0
410459703002,431,164,252,0,0,0,0,0,0,0,0,0,0,0,0
410459703003,115,48,64,0,0,0,0,0,0,0,0,0,0,0,0
410459703004,335,120,204,0,0,0,0,0,0,0,0,0,0,0,0
410459703005,307,105,193,0,0,0,0,0,0,0,0,0,0,0,0
410459704001,790,207,553,0,0,0,0,0,0,0,0,0,0,0,0
410459704002,173,72,96,0,0,0,0,0,0,0,0,0,0,0,0
410459704003,128,47,78,0,0,0,0,0,0,0,0,0,0,0,0
410459704004,139,59,76,0,0,0,0,0,0,0,0,0,0,0,0
410459704005,228,85,137,0,0,0,0,0,0,0,0,0,0,0,0
410459705001,316,85,225,0,0,0,0,0,0,0,0,0,0,0,0
410459705002,403,105,288,0,0,0,0,0,0,0,0,0,0,0,0
410459705003,159,63,93,0,0,0,0,0,0,0,0,0,0,0,0
410459705004,222,88,130,0,0,0,0,0,0,0,0,0,0,0,0
410459705005,172,68,101,0,0,0,0,0,0,0,0,0,0,0,0
410459705006,303,66,229,0,0,0,0,0,0,0,0,0,0,0,0
410459706001,460,95,353,0,0,0,0,0,0,0,0,0,0,0,0
410459706002,693,144,534,0,0,0,0,0,0,0,0,0,0,0,0
410459706003,402,104,291,0,0,0,0,0,0,0,0,0,0,0,0
410459706004,348,103,239,0,0,0,0,0,0,0,0,0,0,0,0
410459706005,89,18,68,0,0,0,0,0,0,0,0,0,0,0,0
410459707001,289,60,221,0,0,0,0,0,0,0,0,0,0,0,0
410459709001,309,75,226,0,0,0,0,0,0,0,0,0,0,0,0
410459709002,419,38,377,0,0,0,0,0,0,0,0,0,0,0,0
410459709003,361,68,284,0,0,0,0,0,0,0,0,0,0,0,0
410459709004,247,49,191,0,0,0,0,0,0,0,0,0,0,0,0
410470002001,300,199,94,0,0,0,0,0,0,0,0,0,0,0,0
410470002002,302,210,86,0,0,0,0,0,0,0,0,0,0,0,0
410470002003,613,461,138,0,0,0,0,0,0,0,0,0,0,0,0
410470003001,351,218,122,0,0,0,0,0,0,0,0,0,0,0,0
410470003002,253,166,80,0,0,0,0,0,0,0,0,0,0,0,0
410470003003,442,283,146,0,0,0,0,0,0,0,0,0,0,0,0
410470003004,449,286,150,0,0,0,0,0,0,0,0,0,0,0,0
410470004001,643,355,270,0,0,0,0,0,0,0,0,0,0,0,0
410470004002,448,272,161,0,0,0,0,0,0,0,0,0,0,0,0
410470004003,238,147,83,0,0,0,0,0,0,0,0,0,0,0,0
410470005011,470,279,179,0,0,0,0,0,0,0,0,0,0,0,0
410470005012,672,400,255,0,0,0,0,0,0,0,0,0,0,0,0
410470005021,114,70,40,0,0,0,0,0,0,0,0,0,0,0,0
410470005022,277,171,97,0,0,0,0,0,0,0,0,0,0,0,0
410470005023,454,280,160,0,0,0,0,0,0,0,0,0,0,0,0
410470006001,624,371,237,0,0,0,0,0,0,0,0,0,0,0,0
410470006002,605,404,182,0,0,0,0,0,0,0,0,0,0,0,0
410470006003,688,463,202,0,0,0,0,0,0,0,0,0,0,0,0
410470007011,715,434,268,0,0,0,0,0,0,0,0,0,0,0,0
410470007012,522,318,194,0,0,0,0,0,0,0,0,0,0,0,0
410470007013,491,298,181,0,0,0,0,0,0,0,0,0,0,0,0
410470009001,306,205,88,0,0,0,0,0,0,0,0,0,0,0,0
410470009002,254,168,74,0,0,0,0,0,0,0,0,0,0,0,0
410470009003,233,158,66,0,0,0,0,0,0,0,0,0,0,0,0
410470009004,291,202,79,0,0,0,0,0,0,0,0,0,0,0,0
410470009005,264,187,68,0,0,0,0,0,0,0,0,0,0,0,0
410470009006,323,228,84,0,0,0,0,0,0,0,0,0,0,0,0
410470009007,216,154,56,0,0,0,0,0,0,0,0,0,0,0,0
410470010001,277,156,110,0,0,0,0,0,0,0,0,0,0,0,0
410470010002,446,254,181,0,0,0,0,0,0,0,0,0,0,0,0
410470010003,588,310,262,0,0,0,0,0,0,0,0,0,0,0,0
410470011001,627,383,230,0,0,0,0,0,0,0,0,0,0,0,0
410470011002,1001,589,393,0,0,0,0,0,0,0,0,0,0,0,0
410470011003,676,412,251,0,0,0,0,0,0,0,0,0,0,0,0
410470012001,854,602,231,0,0,0,0,0,0,0,0,0,0,0,0
410470012002,1010,712,274,0,0,0,0,0,0,0,0,0,0,0,0
410470013001,1201,772,411,0,0,0,0,0,0,0,0,0,0,0,0
410470013002,809,558,239,0,0,0,0,0,0,0,0,0,0,0,0
410470013003,342,236,101,0,0,0,0,0,0,0,0,0,0,0,0
410470014011,1194,537,645,0,0,0,0,0,0,0,0,0,0,0,0
410470014012,811,374,425,0,0,0,0,0,0,0,0,0,0,0,0
410470014013,686,326,345,0,0,0,0,0,0,0,0,0,0,0,0
410470014021,711,361,332,0,0,0,0,0,0,0,0,0,0,0,0
410470014022,771,391,360,0,0,0,0,0,0,0,0,0,0,0,0
410470014023,1168,593,545,0,0,0,0,0,0,0,0,0,0,0,0
410470015011,703,309,382,0,0,0,0,0,0,0,0,0,0,0,0
410470015012,705,310,383,0,0,0,0,0,0,0,0,0,0,0,0
410470015013,726,336,372,0,0,0,0,0,0,0,0,0,0,0,0
410470015021,625,321,285,0,0,0,0,0,0,0,0,0,0,0,0
410470015022,632,309,305,0,0,0,0,0,0,0,0,0,0,0,0
410470015023,447,212,223,0,0,0,0,0,0,0,0,0,0,0,0
410470015031,431,226,192,0,0,0,0,0,0,0,0,0,0,0,0
410470015032,628,329,280,0,0,0,0,0,0,0,0,0,0,0,0
410470015033,431,226,192,0,0,0,0,0,0,0,0,0,0,0,0
410470016011,223,122,95,0,0,0,0,0,0,0,0,0,0,0,0
410470016012,1388,677,678,0,0,0,0,0,0,0,0,0,0,0,0
410470016013,664,327,324,0,0,0,0,0,0,0,0,0,0,0,0
410470016014,545,264,271,0,0,0,0,0,0,0,0,0,0,0,0
410470016021,390,215,164,0,0,0,0,0,0,0,0,0,0,0,0
410470016022,362,201,152,0,0,0,0,0,0,0,0,0,0,0,0
410470016023,489,244,233,0,0,0,0,0,0,0,0,0,0,0,0
410470016024,347,173,166,0,0,0,0,0,0,0,0,0,0,0,0
410470016025,411,222,177,0,0,0,0,0,0,0,0,0,0,0,0
410470016031,797,360,420,0,0,0,0,0,0,0,0,0,0,0,0
410470016032,948,465,467,0,0,0,0,0,0,0,0,0,0,0,0
410470016033,418,208,199,0,0,0,0,0,0,0,0,0,0,0,0
410470016034,405,207,188,0,0,0,0,0,0,0,0,0,0,0,0
410470016041,376,224,138,0,0,0,0,0,0,0,0,0,0,0,0
410470016042,481,244,225,0,0,0,0,0,0,0,0,0,0,0,0
410470016043,891,465,404,0,0,0,0,0,0,0,0,0,0,0,0
410470016044,559,281,264,0,0,0,0,0,0,0,0,0,0,0,0
410470017011,456,247,198,0,0,0,0,0,0,0,0,0,0,0,0
410470017012,485,258,215,0,0,0,0,0,0,0,0,0,0,0,0
410470017013,748,379,350,0,0,0,0,0,0,0,0,0,0,0,0
410470017021,438,226,202,0,0,0,0,0,0,0,0,0,0,0,0
410470017022,484,248,224,0,0,0,0,0,0,0,0,0,0,0,0
410470017023,624,321,288,0,0,0,0,0,0,0,0,0,0,0,0
410470017031,708,284,411,0,0,0,0,0,0,0,0,0,0,0,0
410470017032,483,246,225,0,0,0,0,0,0,0,0,0,0,0,0
410470017033,486,250,224,0,0,0,0,0,0,0,0,0,0,0,0
410470018011,506,290,205,0,0,0,0,0,0,0,0,0,0,0,0
410470018012,398,221,167,0,0,0,0,0,0,0,0,0,0,0,0
410470018013,517,269,234,0,0,0,0,0,0,0,0,0,0,0,0
410470018014,487,273,203,0,0,0,0,0,0,0,0,0,0,0,0
410470018021,606,273,320,0,0,0,0,0,0,0,0,0,0,0,0
410470018022,291,163,122,0,0,0,0,0,0,0,0,0,0,0,0
410470018023,389,203,176,0,0,0,0,0,0,0,0,0,0,0,0
410470018024,637,342,284,0,0,0,0,0,0,0,0,0,0,0,0
410470018025,447,236,201,0,0,0,0,0,0,0,0,0,0,0,0
410470018031,867,453,394,0,0,0,0,0,0,0,0,0,0,0,0
410470018032,198,78,114,0,0,0,0,0,0,0,0,0,0,0,0
410470020001,1262,700,539,0,0,0,0,0,0,0,0,0,0,0,0
410470020002,891,440,437,0,0,0,0,0,0,0,0,0,0,0,0
410470020003,1038,496,527,0,0,0,0,0,0,0,0,0,0,0,0
410470020004,998,477,507,0,0,0,0,0,0,0,0,0,0,0,0
410470021011,616,361,237,0,0,0,0,0,0,0,0,0,0,0,0
410470021012,412,231,172,0,0,0,0,0,0,0,0,0,0,0,0
