Geography,Total
1000000US460039736002117,3
1000000US460039736002118,8
1000000US460039736002119,0
1000000US460039736002120,0
1000000US460039736002121,1
1000000US460039736002122,0
1000000US460039736002123,0
1000000US460039736002124,0
1000000US460039736003000,0
1000000US460039736003001,0
1000000US460039736003002,0
1000000US460039736003003,4
1000000US460039736003004,0
1000000US460039736003005,0
1000000US460039736003006,0
1000000US460039736003007,0
1000000US460039736003008,0
1000000US460039736003009,0
1000000US460039736003010,3
1000000US460039736003011,2
1000000US460039736003012,0
1000000US460039736003013,6
1000000US460039736003014,0
1000000US460039736003015,0
1000000US460039736003016,2
1000000US460039736003017,0
1000000US460039736003018,3
1000000US460039736003019,5
1000000US460039736003020,4
1000000US460039736003021,4
1000000US460039736003022,0
1000000US460039736003023,1
1000000US460039736003024,2
1000000US460039736003025,2
1000000US460039736003026,3
1000000US460039736003027,0
1000000US460039736003028,0
1000000US460039736003029,1
1000000US460039736003030,2
1000000US460039736003031,3
1000000US460039736003032,0
1000000US460039736003033,2
1000000US460039736003034,2
1000000US460039736003035,0
1000000US460039736003036,0
1000000US460039736003037,4
1000000US460039736003038,0
1000000US460039736003039,2
1000000US460039736003040,2
1000000US460039736003041,7
1000000US460039736003042,5
1000000US460039736003043,0
1000000US460039736003044,3
1000000US460039736003045,4
1000000US460039736003046,7
1000000US460039736003047,4
1000000US460039736003048,0
1000000US460039736003049,0
1000000US460039736003050,0
1000000US460039736003051,1
1000000US460039736003052,0
1000000US460039736003053,2
1000000US460039736003054,0
1000000US460039736003055,2
1000000US460039736003056,2
1000000US460039736003057,4
1000000US460039736003058,2
1000000US460039736003059,0
1000000US460039736003060,3
1000000US460039736003061,2
1000000US460039736003062,4
1000000US460039736003063,3
1000000US460039736003064,0
1000000US460039736003065,9
1000000US460039736003066,0
1000000US460039736003067,9
1000000US460039736003068,29
1000000US460039736003069,0
1000000US460039736003070,9
1000000US460039736003071,0
1000000US460039736003072,2
1000000US460039736003073,3
1000000US460039736003074,3
1000000US460039736003075,0
1000000US460039736003076,3
1000000US460039736003077,18
1000000US460039736003078,2
1000000US460039736003079,7
1000000US460039736003080,13
1000000US460039736003081,9
1000000US460039736003082,9
1000000US460039736003083,0
1000000US460039736003084,4
1000000US460039736003085,9
1000000US460039736003086,15
1000000US460039736003087,7
1000000US460039736003088,2
1000000US460039736003089,3
1000000US460039736003090,2
1000000US460039736003091,9
1000000US460039736003092,8
1000000US460039736003093,4
1000000US460039736003094,0
1000000US460039736003095,0
1000000US460039736003096,6
1000000US460039736003097,0
1000000US460039736003098,10
1000000US460039736003099,7
1000000US460039736003100,8
1000000US460039736003101,7
1000000US460039736003102,2
1000000US460039736003103,2
1000000US460039736003104,0
1000000US460039736003105,2
1000000US460039736003106,2
1000000US460039736003107,0
1000000US460039736003108,3
1000000US460039736003109,2
1000000US460039736003110,7
1000000US460039736003111,2
1000000US460039736003112,4
1000000US460039736003113,2
1000000US460039736003114,1
1000000US460039736003115,2
1000000US460039736003116,10
1000000US460039736003117,0
1000000US460039736003118,2
1000000US460039736003119,0
1000000US460039736003120,2
1000000US460039736003121,2
1000000US460039736003122,2
1000000US460039736003123,2
1000000US460039736003124,8
1000000US460039736003125,2
1000000US460039736003126,6
1000000US460039736003127,0
1000000US460039736003128,1
1000000US460039736003129,4
1000000US460039736003130,0
1000000US460039736003131,4
1000000US460039736003132,0
1000000US460039736003133,2
1000000US460039736003134,0
1000000US460039736003135,0
1000000US460039736003136,0
1000000US460039736003137,2
1000000US460039736003138,1
1000000US460039736003139,3
1000000US460039736003140,7
1000000US460039736003141,2
1000000US460039736003142,2
1000000US460039736003143,0
1000000US460039736003144,2
1000000US460039736003145,2
1000000US460039736003146,7
1000000US460039736003147,0
1000000US460039736003148,2
1000000US460039736003149,4
1000000US460039736003150,0
1000000US460039736003151,2
1000000US460039736003152,6
1000000US460039736003153,1
1000000US460039736003154,5
1000000US460039736003155,2
1000000US460039736003156,2
1000000US460039736003157,3
1000000US460039736003158,4
1000000US460039736003159,1
1000000US460039736003160,4
1000000US460039736003161,0
1000000US460039736003162,0
1000000US460039736003163,1
1000000US460039736003164,0
1000000US460039736003165,3
1000000US460039736003166,4
1000000US460039736003167,4
1000000US460039736003168,2
1000000US460039736003169,5
1000000US460039736003170,0
1000000US460039736003171,2
1000000US460039736003172,6
1000000US460039736003173,0
1000000US460039736003174,0
1000000US460039736003175,4
1000000US460039736003176,2
1000000US460039736003177,2
1000000US460039736003178,0
1000000US460039736003179,0
1000000US460039736003180,0
1000000US460039736003181,5
1000000US460039736003182,0
1000000US460039736003183,4
1000000US460039736004000,0
1000000US460039736004001,0
1000000US460039736004002,0
1000000US460039736004003,0
1000000US460039736004004,2
1000000US460039736004005,2
1000000US460039736004006,8
1000000US460039736004007,9
1000000US460039736004008,10
1000000US460039736004009,3
1000000US460039736004010,4
1000000US460039736004011,1
1000000US460039736004012,0
1000000US460039736004013,0
1000000US460039736004014,0
1000000US460039736004015,0
1000000US460039736004016,0
1000000US460039736004017,2
1000000US460039736004018,0
1000000US460039736004019,8
1000000US460039736004020,4
1000000US460039736004021,2
1000000US460039736004022,6
1000000US460039736004023,12
1000000US460039736004024,6
1000000US460039736004025,7
1000000US460039736004026,7
1000000US460039736004027,5
1000000US460039736004028,4
1000000US460039736004029,3
1000000US460039736004030,9
1000000US460039736004031,5
1000000US460039736004032,7
1000000US460039736004033,0
1000000US460039736004034,0
1000000US460039736004035,5
1000000US460039736004036,0
1000000US460039736004037,0
1000000US460039736004038,0
1000000US460039736004039,1
1000000US460039736004040,0
1000000US460039736004041,0
1000000US460039736004042,0
1000000US460039736004043,0
1000000US460039736004044,0
1000000US460039736004045,0
1000000US460039736004046,12
1000000US460039736004047,0
1000000US460039736004048,4
1000000US460039736004049,1
1000000US460039736004050,4
1000000US460039736004051,0
1000000US460039736004052,0
1000000US460039736004053,0
1000000US460039736004054,0
1000000US460039736004055,0
1000000US460039736004056,0
1000000US460039736004057,0
1000000US460039736004058,2
1000000US460039736004059,2
1000000US460039736004060,23
1000000US460039736004061,0
