GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
471577419,0,0,0,2171,375,1778
471577420,0,0,0,1909,488,1414
471577421,0,0,0,3050,1177,1860
471577422,0,0,0,1985,667,1304
471577423,0,0,0,3287,1105,2160
471577424,0,0,0,1181,1157,22
471577428,0,0,0,1291,1219,66
471577429,0,0,0,1778,1655,120
471577431,0,0,0,343,289,53
471577432,0,0,0,3569,624,2916
471577433,0,0,0,246,43,201
471577436,0,0,0,2651,1225,1409
471577437,0,0,0,2122,1128,983
471577440,0,0,0,2977,588,2357
471577441,0,0,0,3000,578,2398
471577442,0,0,0,1865,317,1533
471577443,0,0,0,5978,1225,4711
471577444,0,0,0,1327,577,738
471577445,0,0,0,1449,744,688
471577446,0,0,0,2084,866,1204
471577447,0,0,0,2816,1340,1464
471577448,0,0,0,2277,752,1511
471577449,0,0,0,743,310,424
471577450,0,0,0,638,293,336
471577451,0,0,0,2058,851,1192
471577452,0,0,0,2976,1263,1702
471577456,0,0,0,1624,641,971
471577457,0,0,0,2371,1304,1053
471577458,0,0,0,3088,1260,1817
471577459,0,0,0,3149,1259,1871
471577460,0,0,0,1354,311,1038
471577462,0,0,0,2819,1175,1628
471577463,0,0,0,2625,899,1713
471577464,0,0,0,3351,2261,1083
471577465,0,0,0,1650,1113,533
471577468,0,0,0,1622,435,1172
471577472,0,0,0,2546,589,1946
471577476,0,0,0,3195,657,2523
471577477,0,0,0,762,176,582
471577480,0,0,0,1871,481,1379
471577484,0,0,0,2661,683,1957
471577488,0,0,0,3708,872,2806
471577492,0,0,0,2198,552,1626
471577496,0,0,0,2205,661,1529
471577504,0,0,0,1801,443,1341
471577508,0,0,0,1604,364,1227
471577512,0,0,0,1414,1338,74
471577516,0,0,0,904,825,77
471577520,0,0,0,1963,1520,433
471577524,0,0,0,1242,280,950
471577528,0,0,0,3380,704,2659
471577530,0,0,0,1781,437,1330
471577532,0,0,0,1281,331,942
471577536,0,0,0,581,157,419
471577537,0,0,0,1357,700,652
471577538,0,0,0,377,246,125
471577540,0,0,0,2047,1338,692
471577544,0,0,0,2603,1643,940
471577548,0,0,0,2123,1456,653
471577556,0,0,0,1084,1077,4
471577564,0,0,0,702,675,24
471577568,0,0,0,1725,1705,8
471577588,0,0,0,1973,1366,587
471577596,0,0,0,2899,1867,998
471577608,0,0,0,1247,944,281
471577620,0,0,0,2278,1538,714
471577628,0,0,0,1514,1403,101
471577632,0,0,0,2419,2351,56
471577644,0,0,0,516,509,6
471577652,0,0,0,1144,1122,10
471577669,0,0,0,2518,2495,11
471577676,0,0,0,1191,1168,19
471577684,0,0,0,1407,909,480
471577692,0,0,0,1149,974,162
471577696,0,0,0,779,774,2
471577704,0,0,0,1045,852,183
471577708,0,0,0,954,879,66
471577716,0,0,0,1163,1155,6
471577720,0,0,0,891,817,69
471577728,0,0,0,648,471,166
471577732,0,0,0,3018,2986,22
471577736,0,0,0,814,807,4
471577740,0,0,0,2697,2667,16
471577752,0,0,0,1161,770,372
471577756,0,0,0,1279,1151,120
471577760,0,0,0,823,651,161
471577764,0,0,0,739,729,7
471577776,0,0,0,771,679,92
471577784,0,0,0,455,450,3
471577786,0,0,0,952,940,8
471577792,0,0,0,985,973,6
471577800,0,0,0,2644,2577,55
471577804,0,0,0,970,956,7
471577820,0,0,0,1047,1036,8
471577824,0,0,0,1409,619,770
471577828,0,0,0,1424,451,964
471577832,0,0,0,830,274,547
471577836,0,0,0,1036,593,433
471577840,0,0,0,1068,925,135
471577844,0,0,0,1706,972,724
471577848,0,0,0,945,901,33
471577856,0,0,0,1877,1113,741
471577860,0,0,0,618,377,235
471577864,0,0,0,1007,547,438
471577872,0,0,0,3162,3113,28
471577884,0,0,0,1138,1124,11
471577900,0,0,0,1177,1161,12
471577912,0,0,0,816,802,10
471577916,0,0,0,813,786,25
471577920,0,0,0,814,772,40
471577924,0,0,0,2294,1278,995
471577928,0,0,0,736,280,447
471577932,0,0,0,727,254,470
471577936,0,0,0,1667,560,1076
471577944,0,0,0,1016,307,705
471577948,0,0,0,1520,399,1106
471577952,0,0,0,566,160,398
471577958,0,0,0,609,235,371
471577960,0,0,0,2099,545,1541
471577964,0,0,0,2123,1658,444
471577976,0,0,0,2695,2146,532
471577987,0,0,0,2550,2497,47
471578004,0,0,0,721,696,23
471578008,0,0,0,609,595,13
471578012,0,0,0,1240,1227,7
471578016,0,0,0,507,500,3
471578020,0,0,0,1334,1240,85
471578024,0,0,0,1027,1005,17
471578028,0,0,0,1932,1855,73
471578032,0,0,0,739,693,41
471578036,0,0,0,513,504,7
471578038,0,0,0,2528,2476,44
471578044,0,0,0,1023,1012,7
471578048,0,0,0,756,430,318
471578060,0,0,0,1073,406,660
471578064,0,0,0,1724,577,1135
471578072,0,0,0,1447,509,923
471578080,0,0,0,2977,1346,1598
471578092,0,0,0,1035,346,679
471578096,0,0,0,2623,753,1847
471578104,0,0,0,1732,600,1114
471578108,0,0,0,817,276,536
471578112,0,0,0,2436,712,1708
471578116,0,0,0,912,710,192
471578120,0,0,0,565,426,132
471578124,0,0,0,993,855,131
471578128,0,0,0,972,869,98
471578132,0,0,0,1305,1200,96
471578144,0,0,0,1181,1126,52
471578148,0,0,0,2503,2318,173
471578150,0,0,0,0,0,0
471578152,0,0,0,1258,1096,159
471578160,0,0,0,2305,2111,180
471578164,0,0,0,2534,2167,361
471578168,0,0,0,684,624,58
471578180,0,0,0,576,508,66
471578188,0,0,0,2669,2467,183
471578192,0,0,0,1064,1022,38
471578216,0,0,0,2910,2450,451
471578220,0,0,0,2825,2507,309
471578228,0,0,0,434,381,51
471578232,0,0,0,2246,1861,378
471578236,0,0,0,227,89,135
471578248,0,0,0,1770,1681,85
471578252,0,0,0,2196,2166,17
471578260,0,0,0,1212,1191,11
471578268,0,0,0,2297,2273,12
471578280,0,0,0,1819,1792,17
471578284,0,0,0,2702,2668,25
471578312,0,0,0,2264,2225,36
471578316,0,0,0,1926,1895,25
471578320,0,0,0,2420,2382,31
471578324,0,0,0,3115,3022,86
471578328,0,0,0,915,890,23
471578332,0,0,0,2349,2217,126
471578336,0,0,0,1112,1060,48
471578344,0,0,0,1385,1365,20
471578356,0,0,0,1930,1881,41
471578360,0,0,0,2263,2147,110
471578364,0,0,0,3027,2903,114
471578380,0,0,0,1820,1767,48
471578384,0,0,0,2435,2352,80
471578396,0,0,0,3395,1267,2102
471578400,0,0,0,655,197,457
471578404,0,0,0,940,434,502
471578408,0,0,0,1834,516,1312
471578412,0,0,0,1282,332,942
471578416,0,0,0,1679,1177,495
471578420,0,0,0,642,425,213
471578424,0,0,0,2391,1461,920
471578428,0,0,0,1078,1064,6
471578432,0,0,0,806,712,90
471578436,0,0,0,1242,1231,8
471578440,0,0,0,967,854,110
471578444,0,0,0,1055,839,207
471578448,0,0,0,815,757,55
471578460,0,0,0,3214,2595,605
471578464,0,0,0,1454,1009,441
471578472,0,0,0,1963,1288,661
471578480,0,0,0,1382,978,399
471578484,0,0,0,2365,1735,620
471578488,0,0,0,846,500,333
471578492,0,0,0,2085,1132,939
471578496,0,0,0,321,253,65
471578500,0,0,0,2819,2549,256
471578504,0,0,0,1347,1266,72
471578512,0,0,0,2087,757,1321
471578516,0,0,0,3135,1273,1833
471578528,0,0,0,2899,1442,1442
471578529,0,0,0,1965,977,978
471578530,0,0,0,1424,708,708
471578532,0,0,0,2432,2234,194
471578544,0,0,0,1199,1102,96
471578548,0,0,0,3695,3240,448
471578552,0,0,0,1635,1496,136
471578554,0,0,0,2605,2391,207
471578559,0,0,0,1288,1170,116
471578560,0,0,0,1500,1379,118
471578562,0,0,0,2958,2586,364
471578563,0,0,0,2108,1948,155
471578564,0,0,0,2328,808,1508
471578565,0,0,0,3215,2971,236
471578569,0,0,0,37,16,20
471578570,0,0,0,916,779,134
471578574,0,0,0,449,367,80
471598584,0,0,0,901,273,613
471598588,0,0,0,914,324,571
471598592,0,0,0,1133,389,717
471598600,0,0,0,890,375,500
471598604,0,0,0,845,372,449
471598612,0,0,0,1153,432,692
471598636,0,0,0,1109,428,641
471598640,0,0,0,796,399,380
471618648,0,0,0,704,300,395
471618656,0,0,0,682,276,399
471618660,0,0,0,908,429,469
471618664,0,0,0,762,392,359
471618672,0,0,0,593,323,262
471618674,0,0,0,262,104,156
471618676,0,0,0,370,169,193
471618678,0,0,0,468,204,253
471618680,0,0,0,758,273,470
471638696,0,0,0,671,233,430
471638700,0,0,0,2439,737,1669
471638704,0,0,0,760,234,520
471638708,0,0,0,607,130,467
471638712,0,0,0,2325,754,1542
471638720,0,0,0,4611,1294,3272
471638728,0,0,0,1520,392,1106
471638732,0,0,0,4194,918,3220
471638740,0,0,0,1107,274,816
471638744,0,0,0,2711,719,1946
471638752,0,0,0,3014,758,2199
471638764,0,0,0,1807,462,1322
471638768,0,0,0,3709,1006,2659
471638788,0,0,0,4895,1747,3098
471638792,0,0,0,2182,849,1299
471638800,0,0,0,2146,605,1513
471638804,0,0,0,2865,783,2047
471638820,0,0,0,3600,880,2670
471638828,0,0,0,3169,813,2332
471638832,0,0,0,2369,594,1743
471638836,0,0,0,1574,410,1146
471638840,0,0,0,1468,473,971
471638844,0,0,0,756,199,547
471638852,0,0,0,3222,1248,1926
471638864,0,0,0,2086,695,1370
471638868,0,0,0,1194,329,845
471638876,0,0,0,172,61,108
471638884,0,0,0,2176,552,1592
471638888,0,0,0,648,205,433
471658900,0,0,0,2689,682,1988
471658904,0,0,0,1388,449,926
471658906,0,0,0,1064,468,587
471658908,0,0,0,1357,415,922
471658912,0,0,0,1814,758,1018
471658920,0,0,0,1917,646,1242
471658924,0,0,0,1999,899,1051
471658928,0,0,0,2155,782,1337
471658932,0,0,0,1516,347,1150
471658936,0,0,0,1968,475,1470
471658944,0,0,0,2271,751,1492
471658948,0,0,0,2558,847,1679
471658952,0,0,0,994,281,703
471658956,0,0,0,2888,856,2004
471658960,0,0,0,1653,548,1091
471658964,0,0,0,971,305,650
471658968,0,0,0,2362,761,1574
471658969,0,0,0,2424,648,1768
471658972,0,0,0,2892,657,2212
471658976,0,0,0,967,318,632
471658980,0,0,0,1923,569,1329
471658986,0,0,0,2068,420,1637
471658992,0,0,0,3046,1034,1977
471659000,0,0,0,696,204,481
471659012,0,0,0,858,286,561
471659016,0,0,0,1838,688,1134
471659020,0,0,0,2540,953,1552
471659024,0,0,0,1018,330,670
471659028,0,0,0,914,778,131
471659035,0,0,0,1874,587,1271
471659036,0,0,0,1871,660,1195
471659037,0,0,0,2264,821,1422
471659042,0,0,0,2410,502,1888
471659044,0,0,0,2150,726,1376
471659051,0,0,0,2176,595,1559
471659052,0,0,0,1735,441,1270
471679068,0,0,0,3036,756,2260
471679069,0,0,0,1736,411,1311
471679072,0,0,0,2839,687,2127
471679076,0,0,0,2443,488,1933
471679084,0,0,0,2716,1059,1625
471679092,0,0,0,2255,553,1681
471679116,0,0,0,3162,635,2496
471679120,0,0,0,2191,1497,678
471679128,0,0,0,2728,1085,1616
471679132,0,0,0,2210,760,1438
471699144,0,0,0,333,128,199
471699148,0,0,0,284,149,129
471699152,0,0,0,287,108,173
471699156,0,0,0,354,111,221
471699160,0,0,0,425,201,221
471699164,0,0,0,323,160,160
471699168,0,0,0,381,149,218
471699172,0,0,0,268,167,101
471699176,0,0,0,366,201,157
471699180,0,0,0,218,101,109
471719188,0,0,0,1133,389,732
471719192,0,0,0,600,169,423
471719196,0,0,0,345,82,259
471719200,0,0,0,481,129,346
471719204,0,0,0,1187,366,801
471719216,0,0,0,1196,352,828
471719220,0,0,0,501,130,358
471719224,0,0,0,1780,490,1264
471739232,0,0,0,1274,342,910
471739236,0,0,0,1394,399,972
471739240,0,0,0,388,115,269
471739244,0,0,0,375,127,242
471739248,0,0,0,842,276,552
471739252,0,0,0,787,238,537
471739260,0,0,0,79,17,61
471739264,0,0,0,198,57,138
471739268,0,0,0,1062,258,786
471759276,0,0,0,342,153,181
471759280,0,0,0,348,134,208
471759284,0,0,0,231,78,146
471759292,0,0,0,398,125,270
471759296,0,0,0,397,134,248
471759300,0,0,0,404,199,185
471759304,0,0,0,86,26,56
471779312,0,0,0,267,153,109
471779316,0,0,0,565,207,347
471779320,0,0,0,456,185,261
471779324,0,0,0,958,293,648
471779326,0,0,0,679,247,420
471779328,0,0,0,867,343,505
471779332,0,0,0,866,337,512
471779336,0,0,0,1156,454,676
471779340,0,0,0,629,213,402
471779344,0,0,0,296,99,189
471779346,0,0,0,268,102,161
471779348,0,0,0,1117,441,650
471779352,0,0,0,519,211,292
471779356,0,0,0,409,138,260
471779360,0,0,0,972,362,587
471779364,0,0,0,746,377,351
471779368,0,0,0,565,222,330
471779372,0,0,0,838,317,496
471779376,0,0,0,825,260,544
471779380,0,0,0,437,144,284
471779384,0,0,0,965,410,538
471799392,0,0,0,1215,324,872
471799396,0,0,0,749,178,562
471799400,0,0,0,862,221,631
471799404,0,0,0,969,243,707
471799408,0,0,0,1738,515,1199
471799412,0,0,0,607,168,431
471799416,0,0,0,1079,286,781
471799420,0,0,0,777,228,530
471799424,0,0,0,850,260,576
471799432,0,0,0,1947,786,1134
471799436,0,0,0,1611,597,982
471799440,0,0,0,1827,1003,785
471799441,0,0,0,411,112,294
471799444,0,0,0,1475,496,969
471799448,0,0,0,1030,500,511
471799456,0,0,0,1612,928,657
471799460,0,0,0,1926,782,1117
471799464,0,0,0,440,88,342
471799468,0,0,0,1009,309,690
471799484,0,0,0,1053,528,500
471799488,0,0,0,2655,1104,1503
471799492,0,0,0,737,174,555
471799500,0,0,0,1478,539,927
471799504,0,0,0,1237,395,828
471799506,0,0,0,1063,339,707
471799508,0,0,0,1468,419,1035
471799512,0,0,0,1174,344,821
471799513,0,0,0,2162,610,1533
471799514,0,0,0,640,99,526
471799515,0,0,0,1165,273,870
471799516,0,0,0,1833,440,1368
471799517,0,0,0,20,9,11
471799518,0,0,0,985,226,752
471799520,0,0,0,1286,342,919
471799524,0,0,0,1858,402,1444
471799528,0,0,0,1546,533,984
471799532,0,0,0,1700,432,1248
471799536,0,0,0,916,243,661
471799540,0,0,0,1228,305,906
471799544,0,0,0,644,161,473
471819552,0,0,0,908,219,674
471819556,0,0,0,224,95,126
471819560,0,0,0,198,91,105
471819568,0,0,0,252,70,175
471819570,0,0,0,369,124,240
471819572,0,0,0,386,123,253
471819574,0,0,0,540,140,390
471819576,0,0,0,575,122,439
471819580,0,0,0,643,88,548
471819584,0,0,0,354,72,277
471819588,0,0,0,298,55,239
471819592,0,0,0,279,52,224
471819596,0,0,0,294,52,239
471819600,0,0,0,207,52,147
471839608,0,0,0,685,208,460
471839612,0,0,0,734,212,504
471839620,0,0,0,1416,335,1052
471839628,0,0,0,1518,458,1030
471839636,0,0,0,1597,415,1144
471839640,0,0,0,1493,560,918
471839652,0,0,0,1845,628,1203
471839656,0,0,0,1161,588,556
471839664,0,0,0,1735,640,1055
471839668,0,0,0,1506,552,933
471859680,0,0,0,929,414,494
471859682,0,0,0,212,63,147
471859684,0,0,0,799,295,493
471859685,0,0,0,607,220,375
471859688,0,0,0,1534,517,993
471859692,0,0,0,377,126,245
471859696,0,0,0,955,386,552
471859700,0,0,0,1129,349,757
471859704,0,0,0,321,104,206
471859708,0,0,0,1142,377,747
471859712,0,0,0,1642,521,1094
471879720,0,0,0,1051,376,656
471879721,0,0,0,3251,1022,2180
471879722,0,0,0,1707,501,1184
471879723,0,0,0,2945,773,2146
471879724,0,0,0,805,249,534
471879725,0,0,0,2293,613,1656
471879728,0,0,0,1468,487,966
471879732,0,0,0,1793,530,1255
471879736,0,0,0,3929,1118,2768
471879740,0,0,0,1760,453,1287
471879744,0,0,0,3369,999,2335
471879748,0,0,0,3004,767,2213
471879751,0,0,0,1695,538,1146
471879752,0,0,0,2314,641,1658
471879753,0,0,0,2083,603,1461
471879754,0,0,0,1000,256,733
471879755,0,0,0,2425,703,1706
471879756,0,0,0,2447,720,1711
471879757,0,0,0,2727,796,1915
471879758,0,0,0,2901,844,2034
471879759,0,0,0,860,281,569
471879760,0,0,0,932,295,628
471879761,0,0,0,1561,402,1140
471879762,0,0,0,3138,737,2372
471879764,0,0,0,3396,931,2427
471879768,0,0,0,2910,832,2058
471879772,0,0,0,3490,878,2588
471879776,0,0,0,2199,628,1551
471879778,0,0,0,1514,479,1020
471879780,0,0,0,3277,823,2428
471879784,0,0,0,1891,518,1359
471879786,0,0,0,2563,702,1840
471879788,0,0,0,2143,543,1575
471879792,0,0,0,2658,799,1834
471879794,0,0,0,1954,620,1329
471879796,0,0,0,2921,1016,1877
471879797,0,0,0,968,386,574
471879798,0,0,0,2092,971,1088
471879800,0,0,0,2654,1397,1215
471879804,0,0,0,1529,455,1061
471879808,0,0,0,4029,1204,2781
471899816,0,0,0,2029,597,1411
471899820,0,0,0,2541,777,1737
471899824,0,0,0,2466,652,1790
471899828,0,0,0,605,142,455
471899836,0,0,0,2290,635,1626
471899840,0,0,0,2048,464,1563
471899844,0,0,0,1179,331,839
471899848,0,0,0,1600,518,1060
471899856,0,0,0,679,205,457
471899860,0,0,0,463,152,306
471899864,0,0,0,1904,521,1361
471899868,0,0,0,114,44,64
471899870,0,0,0,186,67,107
471899876,0,0,0,392,130,250
471899880,0,0,0,931,321,598
471899884,0,0,0,2277,575,1682
471899888,0,0,0,942,320,608
471899896,0,0,0,1037,295,724
471899900,0,0,0,716,224,481
471899904,0,0,0,638,204,426
471899908,0,0,0,2269,625,1609
471899912,0,0,0,1234,372,849
471899914,0,0,0,1159,329,811
471899916,0,0,0,515,165,342
471899920,0,0,0,954,290,648
471899924,0,0,0,765,250,498
471899928,0,0,0,3411,1099,2281
471899932,0,0,0,2059,636,1388
471899936,0,0,0,2339,637,1668
471899940,0,0,0,1751,660,1068
471899944,0,0,0,1159,797,344
471899948,0,0,0,1128,486,622
471899952,0,0,0,1992,636,1328
471899956,0,0,0,1804,662,1119
471899960,0,0,0,1631,616,993
471899964,0,0,0,1952,452,1482
