GEOID10,Tot_2017_gov,Dem_2017_gov,Rep_2017_gov,Tot_2017_ltg,Dem_2017_ltg,Rep_2017_ltg,Tot_2017_ag,Dem_2017_ag,Rep_2017_ag,Tot_2018_sen,Dem_2018_sen,Rep_2018_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
51153609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,1058,221
51153701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104,1256,833
51153702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,1483,604
51153703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,1248,306
51153704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035,2066,937
51153705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,779,541
51153706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,2248,934
51153707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,1001,437
51153708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093,1739,345
51155101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,266,359
51155102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,880,902
51155103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,388,572
51155201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,349,763
51155202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,207,201
51155203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,636,916
51155301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,701,1100
51155302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,108,247
51155304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,285,622
51155401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,855,1345
51155402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,195,473
51155501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453,1048,1357
51157101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,441,400
51157201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,361,557
51157301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,451,340
51157401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,474,428
51157501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,124,234
51157502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,254,268
51159101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,487,234
51159201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,340,441
51159301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,247,450
51159302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,43,87
51159401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,242,464
51159501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,160,330
51159502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,99,86
51161101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,180,376
51161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,198,402
51161103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,489,865
51161104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,530,627
51161105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,886,1246
51161106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,853,1357
51161107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,247,521
51161108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,471,724
51161201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,639,1041
51161202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,469,559
51161203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,807,1462
51161204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792,726,1042
51161205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,955,1781
51161206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,469,489
51161301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,242,300
51161302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,860,1526
51161303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,602,901
51161304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,848,1426
51161305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,1152,1730
51161306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,663,669
51161402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,156,354
51161403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,740,1111
51161404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,809,1090
51161405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826,965,1829
51161406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,786,1367
51161501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,458,764
51161502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,583,805
51161503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,579,935
51161504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,703,692
51161505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,446,670
51161506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,513,696
51161507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,788,1214
51163101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,422,474
51163102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,266,352
51163103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,151,236
51163104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,154,251
51163201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,270,323
51163202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,527,649
51163203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,185,167
51163301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,337,315
51163302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,325,344
51163303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,146,175
51163401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,242,409
51163402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,345,543
51163403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,112,216
51163501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,132,270
51163502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,257,317
51163503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,193,238
51163504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,283,453
51165101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,555,991
51165102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,313,535
51165103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,225,703
51165104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,79,290
51165105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,209,551
51165106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,199,493
51165107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,409,918
51165201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,260,656
51165202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,321,589
51165203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,372,940
51165204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,230,622
51165207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,311,1053
51165301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,255,542
51165302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,358,777
51165303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,196,701
51165304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,375,781
51165305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,1239,2053
51165306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,246,531
51165401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522,976,1517
51165402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,339,918
51165403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,75,125
51165404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,240,494
51165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909,580,1317
51165501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,431,872
51165502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,418,1248
51165503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,399,814
51165504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,198,503
51165505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,645,934
51167101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,335,599
51167102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,325,414
51167103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,337,514
51167201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,447,602
51167202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,143,163
51167203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,280,278
51167301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,140,126
51167302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,38,64
51167303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,767,738
51167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,70,53
51167402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,415,602
51167403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,402,676
51167501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,508,774
51167502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,725,786
51169101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,211,559
51169102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,252,650
51169202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,164,530
51169203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,191,673
51169204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,38,184
51169301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,160,504
51169302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,127,358
51169303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,140,317
51169304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,55,99
51169401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,498,1185
51169501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,138,229
51169502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,114,271
51169503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,59,165
51169504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,126,354
51169601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,97,259
51169602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,271,521
51169603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,84,122
51171101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,232,388
51171102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,185,455
51171103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875,640,1210
51171201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,433,1038
51171202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,464,785
51171301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,187,447
51171302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,522,1016
51171303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,295,699
51171401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2488,1037,1422
51171402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,220,534
51171501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,48,73
51171502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,360,798
51171503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,446,683
51171504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,338,646
51171601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,1127,1295
51171602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,378,516
51173101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,555,913
51173201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,317,717
51173202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,242,325
51173301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,470,1052
51173302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,87,280
51173401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,425,582
51173402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,243,348
51173501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,348,706
51173502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,415,538
51173601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,407,642
51173602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,187,407
51173701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,273,822
51173702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,245,399
51173703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,25,86
51175101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,217,515
51175102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,472,466
51175201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,536,306
51175202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,140,121
51175203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,128,41
51175301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,531,386
51175302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,260,220
51175401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,258,167
51175501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,382,719
51175502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,217,230
51175601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,430,539
51175602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,121,328
51175701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,400,131
51175702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,310,414
51177101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,626,877
51177102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,714,871
51177103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,860,985
51177104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,1009,1067
51177201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,528,970
51177202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,654,746
51177203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,1059,1549
51177204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,1178,1130
51177301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,999,1304
51177302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,1215,1199
51177303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,657,1153
51177401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076,2041,2007
51177402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,1107,1220
51177403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,1350,1379
51177501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,547,780
51177502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,616,1122
51177503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,370,549
51177504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,659,803
51177505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,671,1207
51177601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,915,729
51177602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477,2213,2236
51177603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,1074,996
51177701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,990,951
51177702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,832,1226
51177703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599,2013,1554
51179101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055,1095,1948
51179102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,1248,1526
51179103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,556,903
51179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2079,972,1098
51179201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,1008,1099
51179202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771,1384,1368
51179203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,680,1142
51179204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2382,950,1419
51179301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,1099,711
51179302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,1391,1005
51179303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,906,1345
51179401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,1231,1207
51179402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,1585,1043
51179403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2642,1124,1498
51179501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,963,1429
51179502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,1231,1542
51179503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,479,529
51179504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,1672,1086
51179601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,881,1346
51179602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,1063,1254
51179603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,1004,1709
51179701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,926,987
51179702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,1099,981
51179703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,1169,1046
51181101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,386,526
51181201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,596,261
51181301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,240,212
51181302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,283,129
51181401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,533,255
51181501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,304,254
51181502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,284,26
51183101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,709,129
51183201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,487,184
51183202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,136,67
51183301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,251,293
51183302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,92,274
51183401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,527,207
51183402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,69,30
51183501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,431,216
51183502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,192,82
51183601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,197,323
51183602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,210,221
51185101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,132,171
51185102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,137,293
51185103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,119,126
51185104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,126,328
51185106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,103,135
51185107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,50,52
51185109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,77,123
51185110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,154,250
51185111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,153,233
51185112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,78,117
51185203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,49,97
51185204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,111,373
51185207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,67,114
51185209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,854,1490
51185214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,140,367
51185301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,538,1346
51185302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,133,225
51185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,214,427
51185305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,180,406
51185401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127,747,1361
51185402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,122,115
51185404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,327,426
51185501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,244,797
51185502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,741,1829
51187101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,494,537
51187102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,429,691
51187103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,370,536
51187201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,993,1272
51187202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,731,861
51187301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,627,416
51187302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,512,761
51187303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,179,272
51187401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156,856,1256
51187402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,533,715
51187501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,782,774
51187502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,253,429
51187504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,238,359
51191101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,844,1339
51191102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,653,866
51191201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,223,451
51191202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,618,1399
51191203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,143,262
51191301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,657,1423
51191302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,730,1066
51191401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,525,993
51191402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849,701,1123
51191501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,561,1439
51191502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,438,662
51191504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,45,132
51191601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,322,1181
51191602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,91,225
51191603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,409,944
51191701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,340,953
51191702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,226,525
51191703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,537,1094
51193101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,870,313
51193102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,279,205
51193201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,983,589
51193301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,818,807
51193401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,716,989
51193501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,911,816
51195101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,398,564
51195102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,212,340
51195103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,225,324
51195104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,492,775
51195201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,259,516
51195202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221,786,1414
51195203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,228,436
51195301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,685,1068
51195302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,565,1195
51195401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,401,984
51195402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,453,975
51195403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,291,323
51197101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,145,380
51197102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,450,1096
51197203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,791,1155
51197303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286,928,1341
51197401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,304,742
51197402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,290,741
51197501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,288,523
51197502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,323,910
51197601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,142,335
51197602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,265,548
51197603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,181,436
