Geography, !!Total:
1000000US340010013002027,0
1000000US340010013002028,0
1000000US340010013002029,0
1000000US340010013002030,0
1000000US340010013002031,0
1000000US340010013002032,11
1000000US340010013002033,0
1000000US340010013002034,0
1000000US340010013002035,0
1000000US340010013002036,0
1000000US340010013002037,0
1000000US340010013002038,0
1000000US340010013002039,0
1000000US340010013002040,0
1000000US340010013002041,0
1000000US340010013002042,0
1000000US340010013002043,0
1000000US340010013002044,0
1000000US340010013002045,0
1000000US340010013002046,83
1000000US340010013002047,0
1000000US340010013002048,0
1000000US340010013002049,0
1000000US340010013002050,0
1000000US340010013002051,34
1000000US340010013002052,0
1000000US340010013002053,0
1000000US340010013002054,13
1000000US340010013002055,76
1000000US340010013002056,13
1000000US340010013002057,17
1000000US340010013002058,3
1000000US340010013002059,13
1000000US340010013002060,19
1000000US340010013002061,13
1000000US340010013002062,24
1000000US340010013002063,19
1000000US340010013002064,85
1000000US340010013002065,15
1000000US340010013002066,7
1000000US340010013002067,22
1000000US340010013002068,4
1000000US340010013002069,12
1000000US340010013002070,7
1000000US340010013002071,25
1000000US340010013002072,27
1000000US340010013002073,35
1000000US340010013002074,11
1000000US340010013002075,29
1000000US340010013002076,20
1000000US340010013002077,21
1000000US340010013002078,16
1000000US340010013002079,37
1000000US340010013002080,0
1000000US340010013002081,0
1000000US340010013002082,0
1000000US340010013002083,0
1000000US340010013002084,5
1000000US340010013002085,37
1000000US340010013002086,108
1000000US340010013002087,52
1000000US340010013002088,52
1000000US340010013002089,0
1000000US340010014001000,0
1000000US340010014001001,0
1000000US340010014001002,0
1000000US340010014001003,0
1000000US340010014001004,0
1000000US340010014001005,0
1000000US340010014001006,0
1000000US340010014001007,0
1000000US340010014001008,0
1000000US340010014001009,27
1000000US340010014001010,31
1000000US340010014001011,0
1000000US340010014001012,0
1000000US340010014001013,0
1000000US340010014001014,0
1000000US340010014001015,0
1000000US340010014001016,0
1000000US340010014001017,0
1000000US340010014001018,0
1000000US340010014001019,0
1000000US340010014001020,0
1000000US340010014001021,0
1000000US340010014001022,0
1000000US340010014001023,0
1000000US340010014001024,0
1000000US340010014001025,28
1000000US340010014001026,0
1000000US340010014001027,0
1000000US340010014001028,0
1000000US340010014001029,0
1000000US340010014001030,70
1000000US340010014001031,425
1000000US340010014001032,211
1000000US340010014001033,0
1000000US340010014001034,12
1000000US340010014001035,0
1000000US340010014002000,0
1000000US340010014002001,0
1000000US340010014002002,91
1000000US340010014002003,48
1000000US340010014002004,41
1000000US340010014002005,64
1000000US340010014002006,33
1000000US340010014002007,45
1000000US340010014002008,32
1000000US340010014002009,28
1000000US340010014002010,5
1000000US340010014002011,10
1000000US340010014002012,16
1000000US340010014002013,24
1000000US340010014002014,9
1000000US340010014002015,51
1000000US340010014002016,53
1000000US340010014002017,39
1000000US340010014002018,25
1000000US340010014002019,30
1000000US340010014002020,23
1000000US340010014002021,39
1000000US340010014002022,55
1000000US340010014002023,29
1000000US340010014002024,8
1000000US340010014003000,17
1000000US340010014003001,83
1000000US340010014003002,242
1000000US340010014003003,0
1000000US340010014003004,0
1000000US340010014003005,70
1000000US340010014003006,220
1000000US340010014003007,0
1000000US340010014003008,43
1000000US340010014003009,49
1000000US340010014003010,48
1000000US340010014003011,41
1000000US340010014003012,0
1000000US340010014003013,37
1000000US340010014003014,9
1000000US340010014003015,30
1000000US340010014003016,50
1000000US340010014003017,53
1000000US340010015001000,11
1000000US340010015001001,54
1000000US340010015001002,17
1000000US340010015001003,11
1000000US340010015001004,11
1000000US340010015001005,16
1000000US340010015001006,162
1000000US340010015001007,28
1000000US340010015001008,12
1000000US340010015001009,5
1000000US340010015001010,18
1000000US340010015001011,29
1000000US340010015001012,87
1000000US340010015001013,0
1000000US340010015001014,32
1000000US340010015001015,24
1000000US340010015001016,46
1000000US340010015001017,383
1000000US340010015002000,1
1000000US340010015002001,5
1000000US340010015002002,6
1000000US340010015002003,23
1000000US340010015002004,31
1000000US340010015002005,32
1000000US340010015002006,0
1000000US340010015002007,36
1000000US340010015002008,0
1000000US340010015002009,11
1000000US340010015002010,267
1000000US340010015002011,33
1000000US340010015002012,10
1000000US340010019001000,505
1000000US340010019001001,9
1000000US340010019001002,13
1000000US340010019001003,30
1000000US340010019001004,141
1000000US340010019001005,0
1000000US340010019002000,0
1000000US340010019002001,0
1000000US340010019002002,371
1000000US340010019002003,29
1000000US340010019002004,6
1000000US340010019002005,0
1000000US340010019002006,12
1000000US340010019002007,0
1000000US340010023001000,9
1000000US340010023001001,0
1000000US340010023001002,16
1000000US340010023001003,201
1000000US340010023001004,118
1000000US340010023001005,161
1000000US340010023001006,26
1000000US340010023001007,0
1000000US340010023001008,90
1000000US340010023001009,0
1000000US340010023002000,0
1000000US340010023002001,0
1000000US340010023002002,14
1000000US340010023002003,0
1000000US340010023002004,0
1000000US340010023002005,0
1000000US340010023002006,0
1000000US340010023002007,3
1000000US340010023002008,0
1000000US340010023002009,10
1000000US340010023002010,90
1000000US340010023002011,97
1000000US340010023002012,0
1000000US340010023002013,12
1000000US340010023002014,150
1000000US340010023002015,115
1000000US340010023002016,1
1000000US340010023002017,45
1000000US340010023002018,108
1000000US340010023002019,125
1000000US340010023002020,146
1000000US340010023002021,231
1000000US340010023002022,89
1000000US340010023002023,0
1000000US340010023002024,0
1000000US340010023002025,51
1000000US340010024001000,22
1000000US340010024001001,49
1000000US340010024001002,52
1000000US340010024001003,12
1000000US340010024001004,176
1000000US340010024001005,98
1000000US340010024001006,27
1000000US340010024001007,19
1000000US340010024001008,1
1000000US340010024001009,9
1000000US340010024001010,0
1000000US340010024001011,0
1000000US340010024001012,25
1000000US340010024001013,4
1000000US340010024001014,0
1000000US340010024001015,0
1000000US340010024001016,24
1000000US340010024002000,48
1000000US340010024002001,0
1000000US340010024002002,0
1000000US340010024002003,300
1000000US340010024002004,0
1000000US340010024002005,0
1000000US340010024002006,0
1000000US340010024002007,0
1000000US340010024002008,158
1000000US340010024002009,0
1000000US340010024002010,26
1000000US340010024002011,0
1000000US340010024002012,49
1000000US340010024003000,0
1000000US340010024003001,32
1000000US340010024003002,0
1000000US340010024003003,99
1000000US340010024003004,10
1000000US340010024003005,12
1000000US340010024003006,20
1000000US340010024003007,0
1000000US340010024003008,0
1000000US340010024003009,0
1000000US340010024003010,0
1000000US340010024003011,0
1000000US340010024003012,0
1000000US340010024003013,5
