Geography, !!Total:
1000000US080010082003002,0
1000000US080010082003003,0
1000000US080010082003004,8
1000000US080010082003005,588
1000000US080010082003006,0
1000000US080010082003007,34
1000000US080010082003008,14
1000000US080010082003009,0
1000000US080010082003010,130
1000000US080010082003011,57
1000000US080010082003012,72
1000000US080010082003013,74
1000000US080010082003014,27
1000000US080010082003015,0
1000000US080010082003016,0
1000000US080010082003017,95
1000000US080010082003018,68
1000000US080010082003019,51
1000000US080010082003020,80
1000000US080010082003021,78
1000000US080010082003022,62
1000000US080010082003023,42
1000000US080010083081000,4
1000000US080010083081001,0
1000000US080010083081002,0
1000000US080010083081003,22
1000000US080010083081004,0
1000000US080010083081005,17
1000000US080010083081006,0
1000000US080010083081007,0
1000000US080010083081008,0
1000000US080010083081009,0
1000000US080010083081010,0
1000000US080010083081011,0
1000000US080010083081012,0
1000000US080010083081013,0
1000000US080010083081014,0
1000000US080010083081015,0
1000000US080010083081016,0
1000000US080010083081017,0
1000000US080010083081018,168
1000000US080010083081019,66
1000000US080010083081020,33
1000000US080010083081021,28
1000000US080010083081022,15
1000000US080010083081023,0
1000000US080010083081024,80
1000000US080010083081025,58
1000000US080010083081026,13
1000000US080010083081027,60
1000000US080010083081028,81
1000000US080010083081029,88
1000000US080010083081030,45
1000000US080010083081031,49
1000000US080010083081032,76
1000000US080010083081033,47
1000000US080010083081034,35
1000000US080010083081035,16
1000000US080010083081036,35
1000000US080010083081037,13
1000000US080010083081038,35
1000000US080010083082000,125
1000000US080010083082001,46
1000000US080010083082002,79
1000000US080010083082003,39
1000000US080010083082004,200
1000000US080010083082005,35
1000000US080010083082006,219
1000000US080010083082007,48
1000000US080010083082008,42
1000000US080010083082009,14
1000000US080010083082010,69
1000000US080010083082011,122
1000000US080010083082012,32
1000000US080010083082013,42
1000000US080010083082014,51
1000000US080010083082015,56
1000000US080010083082016,32
1000000US080010083082017,96
1000000US080010083082018,47
1000000US080010083082019,5
1000000US080010083082020,45
1000000US080010083082021,21
1000000US080010083082022,98
1000000US080010083082023,31
1000000US080010083082024,32
1000000US080010083083000,88
1000000US080010083083001,255
1000000US080010083083002,52
1000000US080010083083003,265
1000000US080010083083004,538
1000000US080010083083005,45
1000000US080010083083006,73
1000000US080010083083007,30
1000000US080010083083008,26
1000000US080010083083009,24
1000000US080010083083010,35
1000000US080010083083011,63
1000000US080010083083012,61
1000000US080010083083013,57
1000000US080010083083014,37
1000000US080010083083015,123
1000000US080010083083016,54
1000000US080010083083017,38
1000000US080010083083018,22
1000000US080010083083019,71
1000000US080010083091000,156
1000000US080010083091001,222
1000000US080010083091002,387
1000000US080010083091003,34
1000000US080010083091004,62
1000000US080010083091005,37
1000000US080010083091006,0
1000000US080010083091007,0
1000000US080010083091008,0
1000000US080010083091009,0
1000000US080010083091010,43
1000000US080010083091011,0
1000000US080010083091012,0
