Geography,Total
1000000US090010103004014,27
1000000US090010103004015,16
1000000US090010103004016,35
1000000US090010103004017,11
1000000US090010103004018,61
1000000US090010103004019,24
1000000US090010103004020,0
1000000US090010103004021,6
1000000US090010103004022,51
1000000US090010103005000,268
1000000US090010103005001,0
1000000US090010103005002,25
1000000US090010103005003,42
1000000US090010103005004,34
1000000US090010103005005,1
1000000US090010103005006,53
1000000US090010103005007,0
1000000US090010103005008,0
1000000US090010103005009,45
1000000US090010103005010,0
1000000US090010103005011,27
1000000US090010103005012,74
1000000US090010103005013,7
1000000US090010103005014,14
1000000US090010103005015,0
1000000US090010103005016,45
1000000US090010103005017,23
1000000US090010104001000,591
1000000US090010104001001,14
1000000US090010104001002,32
1000000US090010104001003,0
1000000US090010104001004,0
1000000US090010104001005,1
1000000US090010104001006,0
1000000US090010104001007,91
1000000US090010104001008,16
1000000US090010104002000,155
1000000US090010104002001,66
1000000US090010104002002,16
1000000US090010104002003,272
1000000US090010104002004,11
1000000US090010104002005,26
1000000US090010104002006,154
1000000US090010104002007,0
1000000US090010104002008,165
1000000US090010104002009,2
1000000US090010104002010,58
1000000US090010104003000,18
1000000US090010104003001,122
1000000US090010104003002,0
1000000US090010104003003,30
1000000US090010104003004,34
1000000US090010104003005,0
1000000US090010104003006,46
1000000US090010104003007,45
1000000US090010104003008,19
1000000US090010104003009,57
1000000US090010104003010,197
1000000US090010104003011,197
1000000US090010104003012,47
1000000US090010104003013,6
1000000US090010104003014,33
1000000US090010104003015,13
1000000US090010104004000,20
1000000US090010104004001,363
1000000US090010104004002,114
1000000US090010104004003,0
1000000US090010104004004,0
1000000US090010104004005,59
1000000US090010104004006,36
1000000US090010104004007,0
1000000US090010104004008,0
1000000US090010104004009,0
1000000US090010104004010,0
1000000US090010104004011,0
1000000US090010104004012,0
1000000US090010104004013,0
1000000US090010104005000,135
1000000US090010104005001,15
1000000US090010104005002,42
1000000US090010104005003,72
1000000US090010104005004,52
1000000US090010104005005,101
1000000US090010104005006,140
1000000US090010104006000,107
1000000US090010104006001,107
1000000US090010104006002,96
1000000US090010104006003,166
1000000US090010104006004,19
1000000US090010104006005,3
1000000US090010104006006,0
1000000US090010105001000,3
1000000US090010105001001,2
1000000US090010105001002,273
1000000US090010105001003,73
1000000US090010105001004,74
1000000US090010105001005,76
1000000US090010105001006,3
1000000US090010105001007,50
1000000US090010105001008,0
1000000US090010105001009,0
1000000US090010105001010,0
1000000US090010105001011,7
1000000US090010105002000,218
1000000US090010105002001,187
1000000US090010105002002,0
1000000US090010105002003,55
1000000US090010105002004,152
1000000US090010105002005,20
1000000US090010105003000,38
1000000US090010105003001,464
1000000US090010105003002,70
1000000US090010105004000,40
1000000US090010105004001,10
1000000US090010105004002,219
1000000US090010105004003,65
1000000US090010105004004,134
1000000US090010105004005,34
1000000US090010105004006,36
1000000US090010105004007,31
1000000US090010105004008,0
1000000US090010105004009,63
1000000US090010105004010,21
1000000US090010105004011,3
1000000US090010105005000,150
1000000US090010105005001,190
1000000US090010105005002,38
1000000US090010105005003,248
1000000US090010105005004,0
1000000US090010105006000,7
1000000US090010105006001,0
1000000US090010105006002,509
1000000US090010105006003,0
1000000US090010105006004,96
1000000US090010105006005,69
1000000US090010105006006,43
1000000US090010105006007,75
1000000US090010105006008,109
1000000US090010105006009,55
1000000US090010105006010,256
1000000US090010105006011,78
1000000US090010105006012,25
1000000US090010106001000,12
1000000US090010106001001,90
1000000US090010106001002,41
1000000US090010106001003,36
1000000US090010106001004,42
1000000US090010106001005,39
1000000US090010106001006,48
1000000US090010106001007,62
1000000US090010106001008,128
1000000US090010106001009,0
1000000US090010106001010,0
1000000US090010106001011,0
1000000US090010106002000,55
1000000US090010106002001,98
1000000US090010106002002,30
1000000US090010106002003,47
1000000US090010106002004,0
1000000US090010106002005,0
1000000US090010106002006,60
1000000US090010106002007,32
1000000US090010106002008,44
1000000US090010106002009,0
1000000US090010106003000,228
1000000US090010106003001,0
1000000US090010106003002,323
1000000US090010106003003,2
1000000US090010106003004,1
1000000US090010106003005,2
1000000US090010106003006,2
1000000US090010106003007,55
1000000US090010106003008,32
1000000US090010106003009,16
1000000US090010106003010,31
1000000US090010106003011,83
1000000US090010107001000,103
1000000US090010107001001,14
1000000US090010107001002,69
1000000US090010107001003,33
1000000US090010107001004,20
1000000US090010107001005,59
1000000US090010107001006,65
1000000US090010107001007,34
1000000US090010107001008,22
1000000US090010107001009,61
1000000US090010107001010,0
1000000US090010107001011,0
1000000US090010107001012,0
1000000US090010107001013,0
1000000US090010107001014,0
1000000US090010107001015,0
1000000US090010107002000,148
1000000US090010107002001,83
1000000US090010107002002,294
1000000US090010107002003,4
1000000US090010107002004,213
1000000US090010107002005,0
1000000US090010107002006,71
1000000US090010107002007,60
1000000US090010107003000,632
1000000US090010107003001,2
1000000US090010107003002,14
1000000US090010107003003,70
1000000US090010107003004,1
1000000US090010107003005,0
1000000US090010107003006,47
1000000US090010107003007,55
