Geography,Total
1000000US380019656002066,0
1000000US380019656002067,0
1000000US380019656002068,0
1000000US380019656002069,1
1000000US380019656002070,0
1000000US380019656002071,2
1000000US380019656002072,0
1000000US380019656002073,0
1000000US380019656002074,0
1000000US380019656002075,0
1000000US380019656002076,0
1000000US380019656002077,0
1000000US380019656002078,1
1000000US380019656002079,0
1000000US380019656002080,0
1000000US380019656002081,0
1000000US380019656002082,0
1000000US380019656002083,7
1000000US380019656002084,0
1000000US380019656002085,0
1000000US380019656002086,0
1000000US380019656002087,0
1000000US380019656002088,2
1000000US380019656002089,0
1000000US380019656002090,0
1000000US380019656002091,0
1000000US380019656002092,0
1000000US380019656002093,0
1000000US380019656002094,0
1000000US380019656002095,4
1000000US380019656002096,2
1000000US380019656002097,0
1000000US380019656002098,0
1000000US380019656002099,0
1000000US380019656002100,0
1000000US380019656002101,0
1000000US380019656002102,0
1000000US380019656002103,0
1000000US380019656002104,4
1000000US380019656002105,5
1000000US380019656002106,5
1000000US380019656002107,2
1000000US380019656002108,0
1000000US380019656002109,0
1000000US380019656002110,0
1000000US380019656002111,0
1000000US380019656002112,0
1000000US380019656002113,0
1000000US380019656002114,0
1000000US380019656002115,0
1000000US380019656002116,0
1000000US380019656002117,5
1000000US380019656002118,0
1000000US380019656002119,0
1000000US380019656002120,0
1000000US380019656002121,0
1000000US380019656002122,0
1000000US380019656002123,0
1000000US380019656002124,0
1000000US380019656002125,0
1000000US380019656002126,0
1000000US380019656002127,0
1000000US380019656002128,4
1000000US380019656002129,0
1000000US380019656002130,3
1000000US380019656002131,0
1000000US380019656002132,0
1000000US380019656002133,0
1000000US380019656002134,0
1000000US380019656002135,3
1000000US380019656002136,0
1000000US380019656002137,0
1000000US380019656002138,0
1000000US380019656002139,6
1000000US380019656002140,0
1000000US380019656002141,0
1000000US380019656002142,0
1000000US380019656002143,0
1000000US380019656002144,0
1000000US380019656002145,0
1000000US380019656002146,0
1000000US380019656002147,0
1000000US380019656002148,0
1000000US380019656002149,2
1000000US380019656002150,0
1000000US380019656002151,0
1000000US380019656002152,0
1000000US380019656002153,2
1000000US380019656002154,0
1000000US380019656002155,0
1000000US380019656002156,0
1000000US380019656002157,0
1000000US380019656002158,0
1000000US380019656002159,0
1000000US380019656002160,0
1000000US380019656002161,4
1000000US380019656002162,0
1000000US380019656002163,0
1000000US380019656002164,0
1000000US380019656002165,2
1000000US380019656002166,0
1000000US380019656002167,0
1000000US380019656002168,0
1000000US380019656002169,0
1000000US380019656002170,0
1000000US380019656002171,2
1000000US380019656002172,2
1000000US380019656002173,2
1000000US380019656002174,0
1000000US380019656002175,0
1000000US380019656002176,0
1000000US380019656002177,0
1000000US380019656002178,2
1000000US380019656002179,0
1000000US380019656002180,0
1000000US380019656002181,2
1000000US380019656002182,0
1000000US380019656002183,0
1000000US380019656002184,0
1000000US380019656002185,0
1000000US380019656002186,0
1000000US380019656002187,2
1000000US380019656002188,0
1000000US380019656002189,0
1000000US380019656002190,0
1000000US380019656002191,0
1000000US380019656002192,2
1000000US380019656002193,0
1000000US380019656002194,0
1000000US380019656002195,0
1000000US380019656002196,0
1000000US380019656002197,0
1000000US380019656002198,0
1000000US380019656002199,0
1000000US380019656002200,0
1000000US380019656002201,0
1000000US380019656002202,0
1000000US380019656002203,0
1000000US380019656002204,2
1000000US380019656002205,0
1000000US380019656002206,0
1000000US380019656002207,0
1000000US380019656002208,0
1000000US380019656002209,0
1000000US380019656002210,0
1000000US380019656002211,0
1000000US380019656002212,2
1000000US380019656002213,0
1000000US380019656002214,0
1000000US380019656002215,0
1000000US380019656002216,0
1000000US380019656002217,0
1000000US380019656002218,0
1000000US380019656002219,0
1000000US380019656002220,0
1000000US380019656002221,0
1000000US380019656002222,0
1000000US380019656002223,0
1000000US380019656002224,0
1000000US380019656002225,0
1000000US380019656002226,0
1000000US380019656002227,0
1000000US380019656002228,0
1000000US380019656002229,0
1000000US380019656002230,0
1000000US380019656002231,0
1000000US380019656002232,0
1000000US380019656002233,0
1000000US380019656002234,0
1000000US380019656002235,0
1000000US380019656002236,0
1000000US380019656002237,0
1000000US380019656002238,2
1000000US380019656002239,0
1000000US380019656002240,0
1000000US380019656002241,0
1000000US380019656002242,0
1000000US380019656002243,2
1000000US380019656002244,0
1000000US380019656002245,0
1000000US380019656002246,2
1000000US380019656002247,0
1000000US380019656002248,0
1000000US380019656002249,1
1000000US380019656002250,0
1000000US380019656002251,0
1000000US380019656002252,0
1000000US380019656002253,0
1000000US380019656002254,0
1000000US380019656002255,0
1000000US380019656002256,0
1000000US380019656002257,0
1000000US380019656002258,0
1000000US380019656002259,1
1000000US380019656002260,3
1000000US380019656002261,1
1000000US380019656002262,0
1000000US380019656002263,0
1000000US380019656002264,0
1000000US380019656002265,0
1000000US380019656002266,0
1000000US380019656002267,0
1000000US380019656002268,0
1000000US380019656002269,0
1000000US380019656002270,1
1000000US380019656002271,0
1000000US380019656002272,0
1000000US380019656002273,0
1000000US380019656002274,0
1000000US380019656002275,0
1000000US380019656002276,0
1000000US380019656002277,0
1000000US380019656002278,0
1000000US380019656002279,0
1000000US380019656002280,0
1000000US380019656002281,0
1000000US380019656002282,0
1000000US380019656002283,0
1000000US380019656002284,3
1000000US380019656002285,0
1000000US380019656002286,0
1000000US380019656002287,0
1000000US380019656002288,0
1000000US380019656002289,0
1000000US380019656002290,0
1000000US380019656002291,0
1000000US380019656002292,0
1000000US380019656002293,0
1000000US380019656002294,1
1000000US380019656002295,0
1000000US380019656002296,0
1000000US380019656002297,0
1000000US380019656002298,1
1000000US380019656002299,0
1000000US380019656002300,0
1000000US380019656002301,0
1000000US380019656002302,2
1000000US380019656002303,0
1000000US380019656002304,2
1000000US380019656002305,0
1000000US380019656002306,1
1000000US380019656002307,0
1000000US380019656002308,0
1000000US380019656002309,0
1000000US380019656002310,1
1000000US380019656002311,0
1000000US380019656002312,3
1000000US380019656002313,0
1000000US380019656002314,0
1000000US380019656002315,5
1000000US380019656002316,0
1000000US380019656002317,0
1000000US380019656002318,0
1000000US380019656002319,0
1000000US380019656002320,2
1000000US380019656002321,0
1000000US380019656002322,0
1000000US380019656002323,1
1000000US380019656002324,0
1000000US380019656002325,0
1000000US380019656002326,0
1000000US380019656002327,0
1000000US380019656002328,0
1000000US380019656002329,0
1000000US380019656002330,0
1000000US380019656002331,2
1000000US380019656002332,2
1000000US380019656002333,0
1000000US380019656002334,0
1000000US380019656002335,0
1000000US380019656002336,0
1000000US380019656002337,0
1000000US380019656002338,2
1000000US380019656002339,4
1000000US380019656002340,2
1000000US380019656002341,2
1000000US380019656002342,2
1000000US380019656002343,0
1000000US380019656002344,0
1000000US380019656002345,0
1000000US380019656002346,2
1000000US380019656002347,0
1000000US380019656002348,0
1000000US380019656002349,2
1000000US380019656002350,0
1000000US380019656002351,0
1000000US380019656002352,0
1000000US380019656002353,0
1000000US380019656002354,2
1000000US380019656002355,0
1000000US380019656002356,0
1000000US380019656002357,3
1000000US380019656002358,0
1000000US380019656002359,0
1000000US380019656002360,0
1000000US380019656002361,6
1000000US380019656002362,0
1000000US380019656002363,3
1000000US380019656002364,2
1000000US380019656002365,4
1000000US380019656002366,0
1000000US380019656002367,5
1000000US380019656002368,0
1000000US380019656002369,0
1000000US380019656002370,0
1000000US380019656002371,0
1000000US380019656002372,0
1000000US380019656002373,2
1000000US380019656002374,0
1000000US380019656002375,0
1000000US380019656002376,2
1000000US380019656002377,1
1000000US380019656002378,2
1000000US380019656002379,0
1000000US380019656002380,0
1000000US380019656002381,0
1000000US380019656002382,2
1000000US380019656002383,0
1000000US380019656002384,0
1000000US380019656002385,0
1000000US380019656002386,0
1000000US380019656002387,0
1000000US380019656002388,1
1000000US380019656002389,0
1000000US380019656002390,1
1000000US380019656002391,0
1000000US380019656002392,0
1000000US380019656002393,3
1000000US380019656002394,2
1000000US380019656002395,0
1000000US380019656002396,0
1000000US380019656002397,0
1000000US380019656002398,0
1000000US380019656002399,0
1000000US380019656002400,0
1000000US380019656002401,0
1000000US380019656002402,0
1000000US380019656002403,0
1000000US380019656002404,0
1000000US380019656002405,0
1000000US380019656002406,0
1000000US380019656002407,0
1000000US380019656002408,1
1000000US380019656002409,0
1000000US380019656002410,0
1000000US380019656002411,0
1000000US380019656002412,0
1000000US380019656002413,0
1000000US380019656002414,2
1000000US380019656002415,0
1000000US380019656002416,0
1000000US380019656002417,0
1000000US380019656002418,0
1000000US380019656002419,0
1000000US380019656002420,0
1000000US380019656002421,4
1000000US380019656002422,0
1000000US380019656002423,2
1000000US380019656002424,0
1000000US380019656002425,0
1000000US380019656002426,0
1000000US380019656002427,0
1000000US380019656002428,2
1000000US380019656002429,0
1000000US380019656002430,0
1000000US380019656002431,0
1000000US380019656002432,0
1000000US380019656002433,0
1000000US380019656002434,0
1000000US380019656002435,0
1000000US380019656002436,0
1000000US380019656002437,0
1000000US380019656002438,0
1000000US380019656002439,0
1000000US380019656002440,2
1000000US380019656002441,2
1000000US380019656002442,0
1000000US380019656002443,1
1000000US380019656002444,2
1000000US380019656002445,1
1000000US380019656002446,0
1000000US380019656002447,0
1000000US380019656002448,0
1000000US380019656002449,2
1000000US380019656002450,4
1000000US380019656002451,0
1000000US380019656002452,2
1000000US380019656002453,0
1000000US380019656002454,0
1000000US380019656002455,0
1000000US380019656002456,0
1000000US380019656002457,0
1000000US380019656002458,0
1000000US380019656002459,0
1000000US380019656002460,0
1000000US380019656002461,0
1000000US380019656002462,2
1000000US380019656002463,0
1000000US380019656002464,2
1000000US380019656002465,2
1000000US380019656002466,0
1000000US380019656002467,0
1000000US380019656002468,0
1000000US380019656002469,0
1000000US380019656002470,0
1000000US380019656002471,0
1000000US380019656002472,1
1000000US380019656002473,3
1000000US380019656002474,0
1000000US380019656002475,0
1000000US380019656002476,3
1000000US380019656002477,0
1000000US380019656002478,1
1000000US380019656002479,0
1000000US380019656002480,0
1000000US380019656002481,0
1000000US380019656002482,0
1000000US380019656002483,0
1000000US380019656002484,3
1000000US380019656002485,0
1000000US380019656002486,2
1000000US380019656002487,0
1000000US380019656002488,2
1000000US380019656002489,0
1000000US380019656002490,0
1000000US380019656002491,0
1000000US380019656002492,1
1000000US380019656002493,0
1000000US380019656002494,0
1000000US380019656002495,2
1000000US380019656002496,0
1000000US380019656002497,0
1000000US380019656002498,7
1000000US380019656002499,3
1000000US380019656002500,2
1000000US380019656002501,0
1000000US380019656002502,0
1000000US380019656002503,0
1000000US380019656002504,0
1000000US380019656002505,0
1000000US380019656002506,0
1000000US380019656002507,2
1000000US380019656002508,0
1000000US380019656002509,2
1000000US380019656002510,0
1000000US380019656002511,1
1000000US380019656002512,0
1000000US380019656002513,0
1000000US380019656002514,1
1000000US380019656002515,0
1000000US380019656002516,0
1000000US380019656002517,2
1000000US380019656002518,0
1000000US380019656002519,2
1000000US380019656002520,0
1000000US380019656002521,4
1000000US380019656002522,0
1000000US380019656002523,0
1000000US380019656002524,0
1000000US380019656002525,0
1000000US380019656002526,0
1000000US380019656002527,0
1000000US380019656002528,2
1000000US380019656002529,2
1000000US380019656002530,0
1000000US380019656002531,0
1000000US380019656002532,0
1000000US380019656002533,4
1000000US380019656002534,2
1000000US380019656002535,0
1000000US380019656002536,2
1000000US380019656002537,0
1000000US380019656002538,0
1000000US380019656002539,0
1000000US380019656002540,0
1000000US380019656002541,0
1000000US380019656002542,0
1000000US380019656002543,0
1000000US380019656002544,0
1000000US380019656002545,0
1000000US380019656002546,0
1000000US380019656002547,0
1000000US380019656002548,0
1000000US380019656002549,0
1000000US380019656002550,0
1000000US380019656002551,0
1000000US380019656002552,0
1000000US380019656002553,0
1000000US380019656002554,0
1000000US380019656002555,0
