Geography, !!Total:
1000000US500019604002009,65
1000000US500019604002010,10
1000000US500019604002011,0
1000000US500019604002012,0
1000000US500019604002013,20
1000000US500019604002014,48
1000000US500019604002015,64
1000000US500019604002016,0
1000000US500019604002017,56
1000000US500019604002018,0
1000000US500019604002019,0
1000000US500019604002020,2
1000000US500019604002021,0
1000000US500019604002022,0
1000000US500019604002023,0
1000000US500019604002024,18
1000000US500019604002025,30
1000000US500019604002026,0
1000000US500019604002027,0
1000000US500019604002028,0
1000000US500019604002029,0
1000000US500019604002030,6
1000000US500019604002031,5
1000000US500019604002032,22
1000000US500019604002033,2
1000000US500019604002034,29
1000000US500019604002035,31
1000000US500019604002036,0
1000000US500019604002037,22
1000000US500019604002038,3
1000000US500019604002039,1
1000000US500019604002040,9
1000000US500019604002041,0
1000000US500019604002042,4
1000000US500019604002043,33
1000000US500019604002044,4
1000000US500019604002045,4
1000000US500019604002046,6
1000000US500019604002047,3
1000000US500019604002048,30
1000000US500019604002049,49
1000000US500019604002050,24
1000000US500019604002051,0
1000000US500019604002052,22
1000000US500019604003000,0
1000000US500019604003001,4
1000000US500019604003002,5
1000000US500019604003003,30
1000000US500019604003004,0
1000000US500019604003005,14
1000000US500019604003006,14
1000000US500019604003007,0
1000000US500019604003008,0
1000000US500019604003009,0
1000000US500019604003010,0
1000000US500019604003011,10
1000000US500019604003012,0
1000000US500019604003013,28
1000000US500019604003014,20
1000000US500019604003015,25
1000000US500019604003016,21
1000000US500019604003017,1
1000000US500019604003018,30
1000000US500019604003019,0
1000000US500019604003020,60
1000000US500019604003021,0
1000000US500019604003022,42
1000000US500019604003023,5
1000000US500019604003024,22
1000000US500019604003025,0
1000000US500019604003026,39
1000000US500019604003027,0
1000000US500019604003028,0
1000000US500019604003029,9
1000000US500019604003030,0
1000000US500019604003031,1
1000000US500019604003032,7
1000000US500019604003033,0
1000000US500019604003034,4
1000000US500019604003035,7
1000000US500019604003036,16
1000000US500019604003037,12
1000000US500019604003038,6
1000000US500019604003039,7
1000000US500019604003040,0
1000000US500019604003041,3
1000000US500019604003042,13
1000000US500019604003043,0
1000000US500019604003044,0
1000000US500019604003045,14
1000000US500019604003046,4
1000000US500019604003047,0
1000000US500019604003048,57
1000000US500019604003049,4
1000000US500019604003050,9
1000000US500019604003051,0
1000000US500019604003052,4
1000000US500019604003053,8
1000000US500019604003054,7
1000000US500019604003055,19
1000000US500019604003056,48
1000000US500019604003057,16
1000000US500019604003058,0
1000000US500019604003059,7
1000000US500019604003060,45
1000000US500019604003061,0
1000000US500019604003062,0
1000000US500019604003063,9
1000000US500019604003064,13
1000000US500019604003065,4
1000000US500019604003066,16
1000000US500019604003067,7
1000000US500019604003068,22
1000000US500019604003069,6
1000000US500019604003070,21
1000000US500019604003071,0
1000000US500019604003072,0
1000000US500019604003073,13
1000000US500019604003074,0
1000000US500019604003075,0
1000000US500019604003076,0
1000000US500019604003077,13
1000000US500019604003078,0
1000000US500019604003079,2
1000000US500019604003080,0
1000000US500019604003081,0
1000000US500019604003082,3
1000000US500019604003083,4
1000000US500019604003084,18
1000000US500019604003085,42
1000000US500019604003086,0
1000000US500019604003087,1
1000000US500019604003088,37
1000000US500019604003089,3
1000000US500019604003090,14
1000000US500019604003091,0
1000000US500019604003092,49
1000000US500019604003093,10
1000000US500019604003094,27
1000000US500019604003095,0
1000000US500019604003096,7
1000000US500019604003097,13
1000000US500019604003098,6
