GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag
19191191015,189,101,86,0,0,0,0,0,0,0,0,0,0,0,0
19191191016,440,251,183,0,0,0,0,0,0,0,0,0,0,0,0
19191191017,160,90,67,0,0,0,0,0,0,0,0,0,0,0,0
19191191018,115,64,49,0,0,0,0,0,0,0,0,0,0,0,0
19191191019,31,17,13,0,0,0,0,0,0,0,0,0,0,0,0
19191191020,520,290,221,0,0,0,0,0,0,0,0,0,0,0,0
19191191021,487,278,203,0,0,0,0,0,0,0,0,0,0,0,0
19191191022,629,332,283,0,0,0,0,0,0,0,0,0,0,0,0
19191191023,290,160,126,0,0,0,0,0,0,0,0,0,0,0,0
19193193001,681,218,454,0,0,0,0,0,0,0,0,0,0,0,0
19193193002,201,64,134,0,0,0,0,0,0,0,0,0,0,0,0
19193193003,1053,394,647,0,0,0,0,0,0,0,0,0,0,0,0
19193193004,147,56,90,0,0,0,0,0,0,0,0,0,0,0,0
19193193005,98,42,55,0,0,0,0,0,0,0,0,0,0,0,0
19193193006,190,72,117,0,0,0,0,0,0,0,0,0,0,0,0
19193193007,110,44,65,0,0,0,0,0,0,0,0,0,0,0,0
19193193008,114,45,67,0,0,0,0,0,0,0,0,0,0,0,0
19193193009,123,50,71,0,0,0,0,0,0,0,0,0,0,0,0
19193193010,374,159,210,0,0,0,0,0,0,0,0,0,0,0,0
19193193011,115,43,71,0,0,0,0,0,0,0,0,0,0,0,0
19193193012,179,67,110,0,0,0,0,0,0,0,0,0,0,0,0
19193193013,488,156,326,0,0,0,0,0,0,0,0,0,0,0,0
19193193014,499,186,307,0,0,0,0,0,0,0,0,0,0,0,0
19193193015,882,309,563,0,0,0,0,0,0,0,0,0,0,0,0
19193193016,373,156,210,0,0,0,0,0,0,0,0,0,0,0,0
19193193017,2023,851,1155,0,0,0,0,0,0,0,0,0,0,0,0
19193193018,180,75,101,0,0,0,0,0,0,0,0,0,0,0,0
19193193019,125,53,70,0,0,0,0,0,0,0,0,0,0,0,0
19193193020,176,63,110,0,0,0,0,0,0,0,0,0,0,0,0
19193193021,98,35,61,0,0,0,0,0,0,0,0,0,0,0,0
19193193022,83,34,48,0,0,0,0,0,0,0,0,0,0,0,0
19193193023,306,124,178,0,0,0,0,0,0,0,0,0,0,0,0
19193193024,81,34,46,0,0,0,0,0,0,0,0,0,0,0,0
19193193025,265,110,150,0,0,0,0,0,0,0,0,0,0,0,0
19193193026,147,68,77,0,0,0,0,0,0,0,0,0,0,0,0
19193193027,239,98,136,0,0,0,0,0,0,0,0,0,0,0,0
19193193028,229,72,148,0,0,0,0,0,0,0,0,0,0,0,0
19193193029,613,231,374,0,0,0,0,0,0,0,0,0,0,0,0
19193193030,86,36,48,0,0,0,0,0,0,0,0,0,0,0,0
19193193031,1386,562,801,0,0,0,0,0,0,0,0,0,0,0,0
19193193032,1084,739,322,0,0,0,0,0,0,0,0,0,0,0,0
19193193033,1488,778,688,0,0,0,0,0,0,0,0,0,0,0,0
19193193034,970,641,310,0,0,0,0,0,0,0,0,0,0,0,0
19193193035,1198,801,381,0,0,0,0,0,0,0,0,0,0,0,0
19193193036,1292,719,557,0,0,0,0,0,0,0,0,0,0,0,0
19193193037,1371,788,563,0,0,0,0,0,0,0,0,0,0,0,0
19193193038,760,572,177,0,0,0,0,0,0,0,0,0,0,0,0
19193193039,1565,798,744,0,0,0,0,0,0,0,0,0,0,0,0
19193193040,1532,550,970,0,0,0,0,0,0,0,0,0,0,0,0
19193193041,371,290,73,0,0,0,0,0,0,0,0,0,0,0,0
19193193042,428,327,97,0,0,0,0,0,0,0,0,0,0,0,0
19193193043,801,486,297,0,0,0,0,0,0,0,0,0,0,0,0
19193193044,841,528,294,0,0,0,0,0,0,0,0,0,0,0,0
19193193045,614,362,241,0,0,0,0,0,0,0,0,0,0,0,0
19193193046,1369,769,576,0,0,0,0,0,0,0,0,0,0,0,0
19193193047,1488,702,762,0,0,0,0,0,0,0,0,0,0,0,0
19193193048,1167,607,541,0,0,0,0,0,0,0,0,0,0,0,0
19193193049,1770,789,964,0,0,0,0,0,0,0,0,0,0,0,0
19193193050,1839,697,1128,0,0,0,0,0,0,0,0,0,0,0,0
19193193051,1504,695,794,0,0,0,0,0,0,0,0,0,0,0,0
19193193052,1486,775,686,0,0,0,0,0,0,0,0,0,0,0,0
19193193053,1414,792,600,0,0,0,0,0,0,0,0,0,0,0,0
19193193054,1178,619,547,0,0,0,0,0,0,0,0,0,0,0,0
19193193055,1446,733,699,0,0,0,0,0,0,0,0,0,0,0,0
19193193056,1952,724,1214,0,0,0,0,0,0,0,0,0,0,0,0
19193193057,1572,741,809,0,0,0,0,0,0,0,0,0,0,0,0
19193193058,651,454,185,0,0,0,0,0,0,0,0,0,0,0,0
19195195001,129,70,56,0,0,0,0,0,0,0,0,0,0,0,0
19195195002,144,86,56,0,0,0,0,0,0,0,0,0,0,0,0
19195195003,110,65,43,0,0,0,0,0,0,0,0,0,0,0,0
19195195004,1097,651,428,0,0,0,0,0,0,0,0,0,0,0,0
19195195005,94,55,37,0,0,0,0,0,0,0,0,0,0,0,0
19195195006,108,66,40,0,0,0,0,0,0,0,0,0,0,0,0
19195195007,125,81,41,0,0,0,0,0,0,0,0,0,0,0,0
19195195008,166,109,54,0,0,0,0,0,0,0,0,0,0,0,0
19195195009,131,66,61,0,0,0,0,0,0,0,0,0,0,0,0
19195195010,273,154,114,0,0,0,0,0,0,0,0,0,0,0,0
19195195011,194,94,97,0,0,0,0,0,0,0,0,0,0,0,0
19195195012,211,102,105,0,0,0,0,0,0,0,0,0,0,0,0
19195195013,120,67,52,0,0,0,0,0,0,0,0,0,0,0,0
19195195014,112,63,49,0,0,0,0,0,0,0,0,0,0,0,0
19195195015,918,637,259,0,0,0,0,0,0,0,0,0,0,0,0
19195195016,327,201,120,0,0,0,0,0,0,0,0,0,0,0,0
19197197001,56,24,30,0,0,0,0,0,0,0,0,0,0,0,0
19197197002,74,40,33,0,0,0,0,0,0,0,0,0,0,0,0
19197197003,100,54,45,0,0,0,0,0,0,0,0,0,0,0,0
19197197004,165,89,74,0,0,0,0,0,0,0,0,0,0,0,0
19197197005,1211,655,543,0,0,0,0,0,0,0,0,0,0,0,0
19197197006,187,98,89,0,0,0,0,0,0,0,0,0,0,0,0
19197197007,235,87,143,0,0,0,0,0,0,0,0,0,0,0,0
19197197008,101,37,62,0,0,0,0,0,0,0,0,0,0,0,0
19197197009,62,26,34,0,0,0,0,0,0,0,0,0,0,0,0
19197197010,1696,820,857,0,0,0,0,0,0,0,0,0,0,0,0
19197197011,323,138,175,0,0,0,0,0,0,0,0,0,0,0,0
19197197012,105,39,64,0,0,0,0,0,0,0,0,0,0,0,0
19197197013,83,31,50,0,0,0,0,0,0,0,0,0,0,0,0
19197197014,1252,617,620,0,0,0,0,0,0,0,0,0,0,0,0
19197197015,116,56,57,0,0,0,0,0,0,0,0,0,0,0,0
19197197016,244,117,119,0,0,0,0,0,0,0,0,0,0,0,0
19197197017,57,27,28,0,0,0,0,0,0,0,0,0,0,0,0
19197197018,51,26,24,0,0,0,0,0,0,0,0,0,0,0,0
19197197019,78,40,36,0,0,0,0,0,0,0,0,0,0,0,0
19197197020,89,45,41,0,0,0,0,0,0,0,0,0,0,0,0
19197197021,110,36,74,0,0,0,0,0,0,0,0,0,0,0,0
